Token ID	Token	Lemma	POS	BN Synset	Token ID IT	Token IT	Lemma IT	POS IT	Sense IT
d001.s032.t002	receiving	receive	VERB	bn:00087863v					n/a
	Alimta	alimta	NOUN	n/a	d001.s032.t008	Alimta	alimta	N	n/a
	and	and	CONJ	n/a	d001.s032.t009	in		X	n/a
	cisplatin	cisplatin	NOUN	n/a	d001.s032.t012	cisplatino	cisplatino	N	n/a
d001.s032.t003	survived	survive	VERB	bn:00085382v	d001.s032.t014	sopravvissuti	sopravvivere	V	bn:00085382v
	for	for	ADP	n/a					n/a
	an	a	DET	n/a					n/a
d001.s032.t004	average	average	NOUN	bn:00007451n	d001.s032.t016	media	media	N	bn:00007451n
	of	of	ADP	n/a					n/a
	12.1	12.1	NUM	n/a	d001.s032.t017	12,1		X	n/a
d001.s032.t005	months	month	NOUN	bn:00055794n	d001.s032.t018	mesi	mese	N	bn:00055794n
	,	,	.	n/a	d001.s032.t019	,		X	n/a
d001.s032.t006	compared	compare	VERB	bn:00085450v	d001.s032.t020	rispetto	rispetto	N	n/a
	with	with	ADP	n/a					n/a
	9.3	9.3	NUM	n/a	d001.s032.t022	9,3		X	n/a
d001.s032.t007	months	month	NOUN	bn:00055794n	d001.s032.t023	mesi	mese	N	bn:00055794n
	in	in	ADP	n/a	d001.s032.t030	in		X	n/a
	those	those	DET	n/a					n/a
	receiving	receive	VERB	n/a	d001.s032.t028	assunto	assumere	V	n/a
	cisplatin	cisplatin	NOUN	n/a	d001.s032.t029	cisplatino	cisplatino	N	n/a
d001.s032.t008	alone	alone	ADV	bn:00114235r					n/a
	.	.	.	n/a	d001.s032.t032	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	In	in	ADP	n/a	d001.s033.t001	Nel		X	n/a
	the	the	DET	n/a					n/a
d001.s033.t001	treatment	treatment	NOUN	bn:00047235n	d001.s033.t002	trattamento	trattamento	N	bn:00047235n
	of	of	ADP	n/a	d001.s033.t003	dei		X	n/a
d001.s033.t002	patients	patient	NOUN	bn:00061017n	d001.s033.t004	pazienti	paziente	N	bn:00061017n
	with	with	ADP	n/a	d001.s033.t005	con		X	n/a
	non-small	non-small	ADJ	n/a	d001.s033.t010	piccole	piccolo	J	n/a
d001.s033.t003	cell	cell	NOUN	bn:00017027n	d001.s033.t011	cellule	cellula	N	bn:00017027n
d001.s033.t004	lung cancer	lung_cancer	NOUN	bn:00052343n	d001.s033.t007	polmonare	polmonare	J	n/a
	,	,	.	n/a	d001.s033.t012	,		X	n/a
	Alimta	alimta	NOUN	n/a	d001.s033.t013	Alimta	alimta	N	n/a
	was	be	VERB	n/a	d001.s033.t015	è	essere	V	n/a
d001.s033.t005	as	as	ADV	bn:00114354r	d001.s033.t017	tanto		X	n/a
d001.s033.t006	effective	effective	ADJ	bn:00102038a	d001.s033.t018	efficace	efficace	J	bn:00102038a
d001.s033.t007	as	as	ADV	bn:00114354r	d001.s033.t019	quanto		X	n/a
	the	the	DET	n/a	d001.s033.t020	i		X	n/a
	comparators	comparator	NOUN	n/a	d001.s033.t021	comparatori	comparatore	N	n/a
	.	.	.	n/a	d001.s033.t022	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	In	in	ADP	n/a	d001.s034.t001	Nei		X	n/a
d001.s034.t001	patients	patient	NOUN	bn:00061017n	d001.s034.t002	pazienti	paziente	N	bn:00061017n
	who	who	PRON	n/a	d001.s034.t003	che		X	n/a
	had	have	VERB	n/a	d001.s034.t006	erano	essere	V	n/a
d001.s034.t002	received	receive	VERB	bn:00087863v	d001.s034.t008	sottoposti	sottoporre	V	n/a
d001.s034.t003	chemotherapy	chemotherapy	NOUN	bn:00018141n	d001.s034.t010	chemioterapia	chemioterapia	N	bn:00018141n
	in	in	ADP	n/a	d001.s034.t004	in		X	n/a
	the	the	DET	n/a					n/a
d001.s034.t004	past	past	NOUN	bn:00060928n	d001.s034.t005	passato	passato	N	bn:00060928n
	,	,	.	n/a	d001.s034.t011	,		X	n/a
	the	the	DET	n/a	d001.s034.t012	il		X	n/a
d001.s034.t005	average	average	ADJ	bn:00097854a	d001.s034.t016	medio	medio	J	bn:00097854a
d001.s034.t006	survival	survival	NOUN	bn:00030811n	d001.s034.t015	sopravvivenza	sopravvivenza	N	bn:00030811n
d001.s034.t007	time	time	NOUN	bn:00077268n	d001.s034.t013	tempo	tempo	N	bn:00077268n
	was	be	VERB	n/a	d001.s034.t018	stato	essere	V	n/a
	8.3	8.3	NUM	n/a	d001.s034.t020	8,3		X	n/a
d001.s034.t008	months	month	NOUN	bn:00055794n	d001.s034.t021	mesi	mese	N	bn:00055794n
	with	with	ADP	n/a	d001.s034.t022	con		X	n/a
	Alimta	alimta	NOUN	n/a	d001.s034.t023	Alimta	alimta	N	n/a
	,	,	.	n/a	d001.s034.t024	,		X	n/a
d001.s034.t009	compared	compare	VERB	bn:00085450v	d001.s034.t025	contro		X	n/a
	with	with	ADP	n/a					n/a
	7.9	7.9	NUM	n/a	d001.s034.t026	7,9		X	n/a
d001.s034.t010	months	month	NOUN	bn:00055794n					n/a
	with	with	ADP	n/a	d001.s034.t027	con		X	n/a
	docetaxel	docetaxel	NOUN	n/a	d001.s034.t028	docetaxel	docetaxel	N	n/a
	.	.	.	n/a	d001.s034.t029	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	In	in	ADP	n/a	d001.s035.t001	Nei		X	n/a
d001.s035.t001	patients	patient	NOUN	bn:00061017n	d001.s035.t002	pazienti	paziente	N	bn:00061017n
	who	who	PRON	n/a	d001.s035.t003	che		X	n/a
	had	have	VERB	n/a	d001.s035.t007	erano	essere	V	n/a
d001.s035.t002	not	not	ADV	bn:00116360r	d001.s035.t006	non		X	n/a
d001.s035.t003	received	receive	VERB	bn:00087863v	d001.s035.t008	stati	essere	V	bn:00087863v
d001.s035.t004	chemotherapy	chemotherapy	NOUN	bn:00018141n	d001.s035.t011	chemioterapia	chemioterapia	N	bn:00018141n
	in	in	ADP	n/a	d001.s035.t004	in		X	n/a
	the	the	DET	n/a					n/a
d001.s035.t005	past	past	NOUN	bn:00060928n	d001.s035.t005	passato	passato	N	bn:00060928n
	,	,	.	n/a	d001.s035.t012	,		X	n/a
	the	the	DET	n/a	d001.s035.t013	il		X	n/a
d001.s035.t006	average	average	ADJ	bn:00097854a	d001.s035.t017	medio	medio	J	bn:00097854a
d001.s035.t007	survival	survival	NOUN	bn:00030811n	d001.s035.t016	sopravvivenza	sopravvivenza	N	bn:00030811n
d001.s035.t008	time	time	NOUN	bn:00077268n	d001.s035.t014	tempo	tempo	N	bn:00077268n
	was	be	VERB	n/a	d001.s035.t019	stato	essere	V	n/a
	10.3	10.3	NUM	n/a	d001.s035.t021	10,3		X	n/a
d001.s035.t009	months	month	NOUN	bn:00055794n	d001.s035.t022	mesi	mese	N	bn:00055794n
	in	in	ADP	n/a	d001.s035.t023	in		X	n/a
	both	both	DET	n/a	d001.s035.t024	entrambi	entrambi	J	n/a
d001.s035.t010	groups	group	NOUN	bn:00041942n	d001.s035.t026	gruppi	gruppo	N	bn:00041942n
	.	.	.	n/a	d001.s035.t027	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s036.t001	However	however	ADV	bn:00115696r	d001.s036.t001	Tuttavia	tuttavia	R	bn:00115696r
	,	,	.	n/a	d001.s036.t002	,		X	n/a
	in	in	ADP	n/a	d001.s036.t003	in		X	n/a
	both	both	DET	n/a	d001.s036.t004	entrambi	entrambi	J	n/a
d001.s036.t002	studies	study	NOUN	bn:00074790n	d001.s036.t006	studi	studio	N	bn:00074790n
	,	,	.	n/a					n/a
d001.s036.t003	patients	patient	NOUN	bn:00061017n	d001.s036.t008	pazienti	paziente	N	bn:00061017n
	whose	whose	PRON	n/a	d001.s036.t010	cui		X	n/a
d001.s036.t004	cancer	cancer	NOUN	bn:00015180n	d001.s036.t011	tumore	tumore	N	n/a
	was	be	VERB	n/a	d001.s036.t013	interessava	interessare	V	n/a
d001.s036.t005	not	not	ADV	bn:00116360r	d001.s036.t012	non		X	n/a
d001.s036.t006	affecting	affect	VERB	bn:00082427v	d001.s036.t013	interessava	interessare	V	n/a
d001.s036.t007	squamous cells	squamous_cell	NOUN	bn:00073708n	d001.s036.t015	squamose	squamoso	J	n/a
d001.s036.t008	had	have	VERB	bn:00088745v	d001.s036.t016	hanno	avere	V	bn:00088745v
d001.s036.t009	longer	long	ADJ	bn:00106124a	d001.s036.t022	lunghi	lungo	J	bn:00106124a
d001.s036.t010	survival	survival	NOUN	bn:00030811n	d001.s036.t020	sopravvivenza	sopravvivenza	N	bn:00030811n
d001.s036.t011	times	time	NOUN	bn:00077268n	d001.s036.t018	tempi	tempo	N	bn:00077268n
	if	if	ADP	n/a	d001.s036.t023	se		X	n/a
	they	they	PRON	n/a					n/a
	received	receive	VERB	n/a					n/a
	Alimta	alimta	NOUN	n/a	d001.s036.t026	Alimta	alimta	N	n/a
	than	than	ADP	n/a	d001.s036.t027	che		X	n/a
	if	if	ADP	n/a	d001.s036.t028	se		X	n/a
	they	they	PRON	n/a					n/a
	received	receive	VERB	n/a	d001.s036.t029	trattati	trattare	V	n/a
	the	the	DET	n/a	d001.s036.t031	il		X	n/a
	comparator	comparator	NOUN	n/a	d001.s036.t032	comparatore	comparatore	N	n/a
	.	.	.	n/a	d001.s036.t033	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	In	in	ADP	n/a	d001.s037.t001	Invece	invece	R	n/a
d001.s037.t001	contrast	contrast	NOUN	bn:00022261n					n/a
	,	,	.	n/a	d001.s037.t002	,		X	n/a
d001.s037.t002	patients	patient	NOUN	bn:00061017n	d001.s037.t004	pazienti	paziente	N	bn:00061017n
	whose	whose	PRON	n/a	d001.s037.t006	cui		X	n/a
d001.s037.t003	cancer	cancer	NOUN	bn:00015180n	d001.s037.t007	tumore	tumore	N	n/a
	was	be	VERB	n/a	d001.s037.t008	interessava	interessare	V	n/a
d001.s037.t004	affecting	affect	VERB	bn:00082427v	d001.s037.t008	interessava	interessare	V	n/a
d001.s037.t005	squamous cells	squamous_cell	NOUN	bn:00073708n	d001.s037.t010	squamose	squamoso	J	n/a
d001.s037.t006	had	have	VERB	bn:00088745v	d001.s037.t011	hanno	avere	V	bn:00088745v
d001.s037.t007	shorter	short	ADJ	bn:00110561a	d001.s037.t017	brevi	breve	J	bn:00110561a
d001.s037.t008	survival	survival	NOUN	bn:00030811n	d001.s037.t015	sopravvivenza	sopravvivenza	N	bn:00030811n
d001.s037.t009	times	time	NOUN	bn:00077268n	d001.s037.t013	tempi	tempo	N	bn:00077268n
	if	if	ADP	n/a	d001.s037.t018	se		X	n/a
	they	they	PRON	n/a					n/a
	received	receive	VERB	n/a					n/a
	Alimta	alimta	NOUN	n/a	d001.s037.t021	Alimta	alimta	N	n/a
	.	.	.	n/a	d001.s037.t022	.		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s037.t023	kalgebra	kalgebra	N	n/a
	is	be	VERB	n/a	d001.s037.t024	è	essere	V	n/a
	a	a	DET	n/a	d001.s037.t025	una		X	n/a
d001.s037.t010	mathematical	mathematical	ADJ	bn:00106488a	d001.s037.t027	matematica	matematico	J	bn:00106488a
	calculator	calculator	NOUN	n/a	d001.s037.t026	calcolatrice	calcolatrice	N	n/a
d001.s037.t011	based	base	VERB	bn:00083141v	d001.s037.t028	basata	basare	V	bn:00083141v
	on	on	ADP	n/a	d001.s037.t029	sul		X	n/a
	content	content	NOUN	n/a					n/a
d001.s037.t012	markup	markup	NOUN	bn:00053491n					n/a
	MathML	mathml	NOUN	n/a	d001.s037.t031	MathML	mathml	N	n/a
	language	language	NOUN	n/a	d001.s037.t030	linguaggio	linguaggio	N	n/a
	.	.	.	n/a	d001.s037.t032	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s038.t001	Nowadays	nowadays	ADV	bn:00116382r					n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s038.t013	può	potere	V	n/a
d001.s038.t002	capable	capable	ADJ	bn:00099215a					n/a
	to	to	PRT	n/a					n/a
d001.s038.t003	make	make	VERB	bn:00090557v	d001.s038.t002	eseguire	eseguire	V	bn:00090557v
d001.s038.t004	simple	simple	ADJ	bn:00102111a	d001.s038.t003	semplici	semplice	J	bn:00102111a
	MathML	mathml	NOUN	n/a	d001.s038.t011	MathML	mathml	N	n/a
d001.s038.t005	operations	operation	NOUN	bn:00053826n	d001.s038.t004	operazioni	operazione	N	bn:00053826n
	(	(	.	n/a	d001.s038.t005	(		X	n/a
d001.s038.t006	arithmetic	arithmetic	ADJ	bn:00097495a	d001.s038.t006	aritmetiche	aritmetico	J	bn:00097495a
	and	and	CONJ	n/a	d001.s038.t007	e		X	n/a
	logical	logical	ADJ	n/a	d001.s038.t008	logiche	logico	J	n/a
	)	)	.	n/a	d001.s038.t009	)		X	n/a
	and	and	CONJ	n/a	d001.s038.t012	e		X	n/a
	to	to	PRT	n/a					n/a
	representate	representate	VERB	n/a	d001.s038.t014	rappresentare	rappresentare	V	n/a
	2D	2d	NOUN	n/a	d001.s038.t016	2D	2d	N	n/a
	and	and	CONJ	n/a	d001.s038.t017	e		X	n/a
d001.s038.t007	3D	3d	NOUN	bn:00000102n	d001.s038.t018	3D	3d	N	bn:00000102n
d001.s038.t008	graphs	graph	NOUN	bn:00041412n	d001.s038.t015	grafici	grafico	N	bn:00041412n
	.	.	.	n/a	d001.s038.t019	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	It	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s039.t002	è	essere	V	n/a
d001.s039.t001	actually	actually	ADV	bn:00114120r					n/a
d001.s039.t002	not	not	ADV	bn:00116360r	d001.s039.t001	Non	non	R	bn:00116360r
d001.s039.t003	necessary	necessary	ADJ	bn:00107182a	d001.s039.t003	necessario	necessario	J	bn:00107182a
	to	to	PRT	n/a					n/a
d001.s039.t004	know	know	VERB	bn:00090143v	d001.s039.t004	conoscere	conoscere	V	bn:00090143v
	MathML	mathml	NOUN	n/a	d001.s039.t005	MathML	mathml	N	n/a
	to	to	PRT	n/a	d001.s039.t006	per		X	n/a
d001.s039.t005	use	use	VERB	bn:00082705v	d001.s039.t007	usare	usare	V	bn:00082705v
	kalgebra	kalgebra	NOUN	n/a	d001.s039.t008	kalgebra	kalgebra	N	n/a
	.	.	.	n/a	d001.s039.t009	.		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s039.t010	kalgebra	kalgebra	N	n/a
	is	be	VERB	n/a	d001.s039.t011	è	essere	V	n/a
	a	a	DET	n/a	d001.s039.t012	una		X	n/a
	MathML	mathml	NOUN	n/a	d001.s039.t018	MathML	mathml	N	n/a
d001.s039.t006	based	base	VERB	bn:00083141v	d001.s039.t015	basata	basare	V	bn:00083141v
d001.s039.t007	graph	graph	NOUN	bn:00041412n	d001.s039.t014	grafica	grafico	J	n/a
	calculator	calculator	NOUN	n/a	d001.s039.t013	calcolatrice	calcolatrice	N	n/a
	.	.	.	n/a	d001.s039.t019	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Although	although	ADP	n/a	d001.s040.t001	Anche		X	n/a
	it	it	PRON	n/a					n/a
	was	be	VERB	n/a	d001.s040.t004	era	essere	V	n/a
d001.s040.t001	initially	initially	ADV	bn:00114055r	d001.s040.t003	inizialmente	inizialmente	R	bn:00114055r
	MathML	mathml	NOUN	n/a	d001.s040.t009	MathML	mathml	N	n/a
d001.s040.t002	oriented	orient	VERB	bn:00091201v	d001.s040.t005	orientata	orientare	V	bn:00091201v
	it	it	PRON	n/a					n/a
	can	can	VERB	n/a	d001.s040.t011	può	potere	V	n/a
d001.s040.t003	now	now	ADV	bn:00114424r					n/a
	be	be	VERB	n/a	d001.s040.t012	essere	essere	V	n/a
d001.s040.t004	used	use	VERB	bn:00082705v	d001.s040.t013	usata	usare	V	bn:00082705v
	by	by	ADP	n/a	d001.s040.t014	da		X	n/a
	everyone	everyone	NOUN	n/a	d001.s040.t015	chiunque		X	n/a
	with	with	ADP	n/a	d001.s040.t016	con		X	n/a
d001.s040.t005	little	little	ADJ	bn:00106058a	d001.s040.t018	minimo	minimo	N	n/a
d001.s040.t006	mathematical	mathematical	ADJ	bn:00106488a	d001.s040.t021	matematica	matematico	J	bn:00106488a
d001.s040.t007	knowledge	knowledge	NOUN	bn:00020452n	d001.s040.t020	conoscenza	conoscenza	N	bn:00020452n
	.	.	.	n/a	d001.s040.t022	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s041.t001	Here	here	ADV	bn:00115639r					n/a
	's	'	VERB	n/a					n/a
	a	a	DET	n/a					n/a
	screenshot	screenshot	NOUN	n/a	d001.s041.t001	Immagine	immagine	N	n/a
	of	of	ADP	n/a	d001.s041.t009	di		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s041.t006	kalgebra	kalgebra	N	n/a
d001.s041.t002	main	main	ADJ	bn:00099598a	d001.s041.t004	principale	principale	J	bn:00099598a
d001.s041.t003	window	window	NOUN	bn:00081292n					n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s041.t010	kalgebra	kalgebra	N	n/a
d001.s041.t004	main	main	ADJ	bn:00099598a	d001.s041.t008	principale	principale	J	bn:00099598a
d001.s041.t005	window	window	NOUN	bn:00081292n					n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s041.t015	kalgebra	kalgebra	N	n/a
d001.s041.t006	main	main	ADJ	bn:00099598a					n/a
d001.s041.t007	window	window	NOUN	bn:00081292n	d001.s041.t012	finestra	finestra	N	bn:00081292n
d001.s041.t008	consists	consist	VERB	bn:00085498v	d001.s041.t017	composta	comporre	V	n/a
	in	in	ADP	n/a	d001.s041.t018	da		X	n/a
	a	a	DET	n/a	d001.s041.t019	una		X	n/a
d001.s041.t009	Console	console	NOUN	bn:00022002n	d001.s041.t021	Console	console	N	bn:00022002n
	tab	tab	NOUN	n/a	d001.s041.t020	scheda	scheda	N	n/a
	,	,	.	n/a	d001.s041.t022	,		X	n/a
	a	a	DET	n/a	d001.s041.t023	una		X	n/a
	2D	2d	NOUN	n/a	d001.s041.t025	2D	2d	N	n/a
d001.s041.t010	Graph	graph	NOUN	bn:00041412n					n/a
	tab	tab	NOUN	n/a	d001.s041.t024	scheda	scheda	N	n/a
	,	,	.	n/a	d001.s041.t026	,		X	n/a
	a	a	DET	n/a	d001.s041.t027	una		X	n/a
d001.s041.t011	3D	3d	NOUN	bn:00000102n	d001.s041.t029	3D	3d	N	bn:00000102n
d001.s041.t012	Graph	graph	NOUN	bn:00041412n					n/a
	tab	tab	NOUN	n/a	d001.s041.t028	scheda	scheda	N	n/a
	and	and	CONJ	n/a	d001.s041.t030	e		X	n/a
	a	a	DET	n/a	d001.s041.t031	una		X	n/a
d001.s041.t013	Dictionary	dictionary	NOUN	bn:00026967n	d001.s041.t033	Dizionario	dizionario	N	bn:00026967n
	tab	tab	NOUN	n/a	d001.s041.t032	scheda	scheda	N	n/a
	.	.	.	n/a	d001.s041.t034	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s042.t001	Below	below	ADV	bn:00114401r	d001.s042.t001	Sotto		X	n/a
	these	these	DET	n/a	d001.s042.t002	queste		X	n/a
	tabs	tab	NOUN	n/a	d001.s042.t003	schede	scheda	N	n/a
	you	you	PRON	n/a					n/a
	will	will	VERB	n/a					n/a
d001.s042.t002	find	find	VERB	bn:00086708v	d001.s042.t005	trova	trovare	V	bn:00086708v
	an	a	DET	n/a	d001.s042.t006	un		X	n/a
d001.s042.t003	input	input	NOUN	bn:00046850n	d001.s042.t009	inserimento	inserimento	N	n/a
d001.s042.t004	field	field	NOUN	bn:00034274n	d001.s042.t007	campo	campo	N	bn:00034274n
	to	to	PRT	n/a	d001.s042.t010	per		X	n/a
d001.s042.t005	type	type	VERB	bn:00095295v	d001.s042.t011	scrivere	scrivere	V	bn:00095295v
	your	you	PRON	n/a					n/a
d001.s042.t006	functions	function	NOUN	bn:00036821n	d001.s042.t013	funzioni	funzione	N	bn:00036821n
	or	or	CONJ	n/a	d001.s042.t014	o		X	n/a
d001.s042.t007	do	do	VERB	bn:00087108v	d001.s042.t015	fare	fare	V	bn:00087108v
	your	you	PRON	n/a					n/a
d001.s042.t008	calculations	calculation	NOUN	bn:00014689n	d001.s042.t016	calcoli	calcolo	N	bn:00014689n
	.	.	.	n/a	d001.s042.t017	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	If	if	ADP	n/a	d001.s043.t001	Se		X	n/a
	we	we	PRON	n/a					n/a
d001.s043.t001	want	want	VERB	bn:00086682v	d001.s043.t002	vogliamo	volere	V	bn:00086682v
	to	to	PRT	n/a	d001.s043.t013	comprendere	comprendere	V	n/a
d001.s043.t002	understand	understand	VERB	bn:00095375v	d001.s043.t003	capire	capire	V	bn:00095375v
	how	how	ADV	n/a	d001.s043.t004	come		X	n/a
	it	it	PRON	n/a					n/a
d001.s043.t003	works	work	VERB	bn:00088629v	d001.s043.t005	funziona	funzionare	V	bn:00088629v
	,	,	.	n/a	d001.s043.t006	,		X	n/a
	the	the	DET	n/a	d001.s043.t007	la		X	n/a
d001.s043.t004	best	best	ADJ	bn:00098274a	d001.s043.t009	migliore	migliore	J	bn:00098274a
d001.s043.t005	thing	thing	NOUN	bn:00076919n	d001.s043.t008	cosa	cosa	N	bn:00076919n
	we	we	PRON	n/a					n/a
	can	can	VERB	n/a					n/a
d001.s043.t006	do	do	VERB	bn:00087108v	d001.s043.t011	fare	fare	V	bn:00087108v
	is	be	VERB	n/a	d001.s043.t012	è	essere	V	n/a
	to	to	PRT	n/a					n/a
d001.s043.t007	realize	realize	VERB	bn:00092443v					n/a
	that	that	DET	n/a	d001.s043.t014	che		X	n/a
	our	we	PRON	n/a	d001.s043.t015	ciò		X	n/a
d001.s043.t008	input	input	NOUN	bn:00046850n	d001.s043.t018	inserito	inserire	V	n/a
	is	be	VERB	n/a	d001.s043.t019	è	essere	V	n/a
	being	be	VERB	n/a	d001.s043.t017	viene	venire	V	n/a
d001.s043.t009	converted	convert	VERB	bn:00085761v	d001.s043.t020	convertito	convertire	V	bn:00085761v
	into	into	ADP	n/a	d001.s043.t021	in		X	n/a
	MathML	mathml	NOUN	n/a	d001.s043.t022	MathML	mathml	N	n/a
	although	although	ADP	n/a	d001.s043.t024	anche		X	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s043.t027	è	essere	V	n/a
d001.s043.t010	not	not	ADV	bn:00116360r	d001.s043.t026	non		X	n/a
d001.s043.t011	necessary	necessary	ADJ	bn:00107182a	d001.s043.t028	necessario	necessario	J	bn:00107182a
	to	to	PRT	n/a					n/a
d001.s043.t012	know	know	VERB	bn:00090143v	d001.s043.t029	conoscere	conoscere	V	bn:00090143v
	MathML	mathml	NOUN	n/a	d001.s043.t030	MathML	mathml	N	n/a
	.	.	.	n/a	d001.s043.t031	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	I	I	PRON	n/a	d001.s044.t001	Ho	avere	V	n/a
	have	have	VERB	n/a					n/a
d001.s044.t001	based	base	VERB	bn:00083141v	d001.s044.t002	basato	basare	V	bn:00083141v
	the	the	DET	n/a	d001.s044.t003	la		X	n/a
	syntax	syntax	NOUN	n/a	d001.s044.t004	sintassi	sintassi	N	n/a
d001.s044.t002	basically	basically	ADV	bn:00114508r	d001.s044.t005	praticamente	praticamente	R	bn:00114508r
	on	on	ADP	n/a	d001.s044.t006	sul		X	n/a
d001.s044.t003	common sense	common_sense	NOUN	bn:00021164n	d001.s044.t008	comune	comune	J	n/a
	,	,	.	n/a	d001.s044.t009	,		X	n/a
	it	it	PRON	n/a					n/a
	should	should	VERB	n/a	d001.s044.t012	dovrebbe	dovere	V	n/a
d001.s044.t004	not	not	ADV	bn:00116360r	d001.s044.t011	non		X	n/a
	be	be	VERB	n/a	d001.s044.t013	essere	essere	V	n/a
d001.s044.t005	hard	hard	ADJ	bn:00101358a	d001.s044.t014	difficile	difficile	J	bn:00101358a
	for	for	ADP	n/a					n/a
	anyone	anyone	NOUN	n/a					n/a
	.	.	.	n/a	d001.s044.t015	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	I	I	PRON	n/a	d001.s045.t001	Ho	avere	V	n/a
	ve	ve	VERB	n/a					n/a
d001.s045.t001	looked	look	VERB	bn:00090448v	d001.s045.t002	dato	dare	V	n/a
d001.s045.t002	closely	closely	ADV	bn:00114748r					n/a
	to	to	PRT	n/a	d001.s045.t005	alla		X	n/a
	maxima	maximum	NOUN	n/a	d001.s045.t008	Maxima	maxima	N	n/a
	and	and	CONJ	n/a	d001.s045.t009	e		X	n/a
	maple	maple	VERB	n/a	d001.s045.t011	Maple	maple	N	n/a
	s	s	NOUN	n/a					n/a
	syntax	syntax	NOUN	n/a	d001.s045.t006	sintassi	sintassi	N	n/a
	so	so	ADP	n/a	d001.s045.t014	modo	modo	N	n/a
	they	they	PRON	n/a					n/a
d001.s045.t003	look	look	VERB	bn:00090452v	d001.s045.t016	esserne	essere	V	n/a
d001.s045.t004	very	very	ADV	bn:00116789r	d001.s045.t017	abbastanza	abbastanza	R	bn:00116789r
d001.s045.t005	similar	similar	ADJ	bn:00105977a	d001.s045.t018	simile	simile	J	bn:00105977a
	.	.	.	n/a	d001.s045.t019	.		X	n/a
	+	+	.	n/a	d001.s045.t020	+		X	n/a
	-	-	.	n/a	d001.s045.t021	-		X	n/a
	*	*	.	n/a	d001.s045.t022	*		X	n/a
	/	/	.	n/a	d001.s045.t023	/		X	n/a
	:	:	.	n/a	d001.s045.t024	:		X	n/a
d001.s045.t006	Addition	addition	NOUN	bn:00001296n	d001.s045.t025	addizione	addizione	N	bn:00001296n
	,	,	.	n/a	d001.s045.t026	,		X	n/a
d001.s045.t007	subtraction	subtraction	NOUN	bn:00055233n	d001.s045.t027	sottrazione	sottrazione	N	bn:00055233n
	,	,	.	n/a	d001.s045.t028	,		X	n/a
d001.s045.t008	multiplication	multiplication	NOUN	bn:00056300n	d001.s045.t029	moltiplicazione	moltiplicazione	N	bn:00056300n
	and	and	CONJ	n/a	d001.s045.t030	e		X	n/a
d001.s045.t009	division	division	NOUN	bn:00027919n	d001.s045.t031	divisione	divisione	N	bn:00027919n
	.	.	.	n/a	d001.s045.t032	.		X	n/a
	^	^	.	n/a	d001.s045.t033	^	^	X	n/a
	,	,	.	n/a	d001.s045.t034	,		X	n/a
	**	**	.	n/a	d001.s045.t035	**	**	X	n/a
	:	:	.	n/a	d001.s045.t036	:		X	n/a
d001.s045.t010	Power	power	NOUN	bn:00032355n	d001.s045.t039	potenza	potenza	N	bn:00032355n
	,	,	.	n/a	d001.s045.t040	,		X	n/a
	you	you	PRON	n/a					n/a
	can	can	VERB	n/a	d001.s045.t041	puoi	potere	V	n/a
d001.s045.t011	use	use	VERB	bn:00082705v	d001.s045.t042	usare	usare	V	bn:00082705v
	them	they	PRON	n/a					n/a
	both	both	DET	n/a	d001.s045.t043	entrambi	entrambi	J	n/a
	.	.	.	n/a	d001.s045.t044	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s046.t001	Also	also	ADV	bn:00114246r	d001.s046.t002	anche		X	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s046.t001	È	essere	V	n/a
d001.s046.t002	possible	possible	ADJ	bn:00108829a	d001.s046.t003	possibile	possibile	J	bn:00108829a
	to	to	PRT	n/a					n/a
d001.s046.t003	use	use	VERB	bn:00082705v	d001.s046.t004	usare	usare	V	bn:00082705v
	the	the	DET	n/a	d001.s046.t005	il		X	n/a
	unicode	unicode	X	n/a					n/a
	²	²	X	n/a	d001.s046.t008	²		X	n/a
	characters	character	NOUN	n/a	d001.s046.t006	carattere	carattere	N	n/a
	.	.	.	n/a	d001.s046.t009	.		X	n/a
