Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d001.s050.t017	is	be	V	n/a	d001.s050.t018	es	ser	V	n/a
d001.s050.t018	true	true	J	bn:00112146a;bn:00112148a;wn:true%3:00:00::;wn:true%3:00:04::;wn:truthful%3:00:00::	d001.s050.t019	verdadera	verdadero	J	bn:00112146a;bn:00112148a;wn:true%3:00:00::;wn:true%3:00:04::;wn:truthful%3:00:00::
d001.s050.t019	,		X	n/a	d001.s050.t021	,		X	n/a
d001.s050.t020	if		X	n/a	d001.s050.t022	si		X	n/a
d001.s050.t021	it		X	n/a					n/a
d001.s050.t022	finds	find	V	bn:00086708v;wn:detect%2:39:00::;wn:discover%2:39:03::;wn:find%2:39:02::;wn:notice%2:39:04::;wn:observe%2:39:02::	d001.s050.t023	encuentra	encontrar	V	bn:00086708v;wn:detect%2:39:00::;wn:discover%2:39:03::;wn:find%2:39:02::;wn:notice%2:39:04::;wn:observe%2:39:02::
d001.s050.t023	a		X	n/a	d001.s050.t024	un		X	n/a
d001.s050.t024	?	?	N	bn:00047210n;wiki:question_mark;wn:interrogation_point%1:10:00::;wn:question_mark%1:10:00::	d001.s050.t027	?		X	n/a
d001.s050.t025	without		X	n/a	d001.s050.t029	sin		X	n/a
d001.s050.t026	any		X	n/a	d001.s050.t030	ninguna		X	n/a
d001.s050.t027	condition	condition	N	bn:00021645n;wn:condition%1:10:01::;wn:precondition%1:10:00::;wn:stipulation%1:10:00::	d001.s050.t031	condición	condición	N	bn:00021645n;wn:condition%1:10:01::;wn:precondition%1:10:00::;wn:stipulation%1:10:00::
d001.s050.t028	,		X	n/a	d001.s050.t032	,		X	n/a
d001.s050.t029	it		X	n/a					n/a
d001.s050.t030	will		X	n/a					n/a
d001.s050.t031	enter	enter	V	bn:00085363v;wn:come_in%2:38:02::;wn:enter%2:38:00::;wn:get_in%2:38:01::;wn:get_into%2:38:00::;wn:go_in%2:38:00::;wn:go_into%2:38:00::;wn:move_into%2:38:00::					n/a
d001.s050.t032	in		X	n/a	d001.s050.t020	en cambio	en~cambio	R	n/a
d001.s050.t033	the		X	n/a	d001.s050.t036	el		X	n/a
d001.s050.t034	last	last	J	bn:00102969a;bn:00105740a;wn:final%5:00:00:ultimate:00;wn:last%3:00:00::;wn:last%5:00:00:ultimate:00;wn:net%5:00:00:ultimate:00	d001.s050.t037	último	último	J	bn:00102969a;bn:00105740a;wn:final%5:00:00:ultimate:00;wn:last%3:00:00::;wn:last%5:00:00:ultimate:00;wn:net%5:00:00:ultimate:00
d001.s050.t035	instance	instance	N	bn:00016401n;bn:00058445n;bn:01068410n;wiki:instance_(computer_science);wiki:object_(computer_science);wn:case%1:11:00::;wn:example%1:11:00::;wn:instance%1:11:00::;wn:object%1:09:02::	d001.s050.t038	caso	caso	N	bn:00016401n;bn:00058445n;bn:01068410n;wiki:instance_(computer_science);wiki:object_(computer_science);wn:case%1:11:00::;wn:example%1:11:00::;wn:instance%1:11:00::;wn:object%1:09:02::
d001.s050.t036	.		X	n/a	d001.s050.t039	.		X	n/a
d001.s050.t037	{		X	n/a	d001.s050.t040	{		X	n/a
d001.s050.t038	}		X	n/a	d001.s050.t041	}		X	n/a
d001.s050.t039	:		X	n/a	d001.s050.t042	:		X	n/a
d001.s050.t040	MathML	mathml	N	n/a					n/a
d001.s050.t041	container	container	N	bn:03305154n;wiki:container_(abstract_data_type)					n/a
d001.s050.t042	.		X	n/a					n/a
d001.s050.t043	It		X	n/a					n/a
d001.s050.t044	can		X	n/a	d001.s050.t043	Puede	poder	V	n/a
d001.s050.t045	be	be	V	n/a	d001.s050.t044	usarse	usar	V	n/a
d001.s050.t046	used	use	V	bn:00082705v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:use%2:34:01::;wn:utilise%2:34:00::;wn:utilize%2:34:00::	d001.s050.t044	usarse	usar	V	bn:00082705v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:use%2:34:01::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
d001.s050.t047	to		X	n/a	d001.s050.t045	para		X	n/a
d001.s050.t048	define	define	V	bn:00086466v;bn:00086468v;wn:define%2:32:01::;wn:define%2:42:01::;wn:determine%2:32:03::;wn:fix%2:32:03::;wn:limit%2:32:00::;wn:set%2:32:00::;wn:specify%2:32:02::	d001.s050.t046	definir	definir	V	bn:00086466v;bn:00086468v;wn:define%2:32:01::;wn:define%2:42:01::;wn:determine%2:32:03::;wn:fix%2:32:03::;wn:limit%2:32:00::;wn:set%2:32:00::;wn:specify%2:32:02::
d001.s050.t049	a		X	n/a	d001.s050.t047	un		X	n/a
d001.s050.t050	container	container	N	bn:03305154n;wiki:container_(abstract_data_type)	d001.s050.t048	contenedor	contenedor	N	bn:03305154n;wiki:container_(abstract_data_type)
d001.s050.t051	.		X	n/a	d001.s050.t049	.		X	n/a
d001.s051.t001	Mainly	mainly	R	bn:00114714r;wn:chiefly%4:02:00::;wn:in_the_main%4:02:01::;wn:mainly%4:02:00::;wn:primarily%4:02:01::;wn:principally%4:02:00::					n/a
d001.s051.t002	useful	useful	J	bn:00113455a;bn:00113456a;wn:useful%3:00:00::;wn:useful%5:00:00:functional:00;wn:utile%3:00:02::;wn:utilitarian%5:00:00:functional:00	d001.s051.t003	útil	útil	J	bn:00113455a;bn:00113456a;wn:useful%3:00:00::;wn:useful%5:00:00:functional:00;wn:utile%3:00:02::;wn:utilitarian%5:00:00:functional:00
d001.s051.t003	for		X	n/a	d001.s051.t004	a		X	n/a
d001.s051.t004	working	work	V	bn:00095812v;wn:work%2:41:02::	d001.s051.t008	trabajar	trabajar	V	bn:00095812v;wn:work%2:41:02::
d001.s051.t005	with		X	n/a	d001.s051.t009	con		X	n/a
d001.s051.t006	piecewise	piecewise	N	bn:03132721n;wiki:piecewise					n/a
d001.s051.t007	.		X	n/a	d001.s051.t014	.		X	n/a
d001.s052.t001	Now	now	R	bn:00114424r;bn:00116383r;wn:at_present%4:02:00::;wn:now%4:02:02::;wn:now%4:02:04::	d001.s052.t001	Ahora	ahora	R	bn:00114424r;bn:00116383r;wn:at_present%4:02:00::;wn:now%4:02:02::;wn:now%4:02:04::
d001.s052.t002	you		X	n/a					n/a
d001.s052.t003	could		X	n/a	d001.s052.t002	puede	poder	V	n/a
d001.s052.t004	ask	ask	V	bn:00082821v;wn:ask%2:32:04::	d001.s052.t003	preguntarme	preguntar	V	bn:00082821v;wn:ask%2:32:04::
d001.s052.t005	me	me	N	n/a	d001.s052.t003	preguntarme	preguntar	V	n/a
d001.s052.t006	,		X	n/a					n/a
d001.s052.t007	why		X	n/a	d001.s052.t004	por qué	por~qué	R	n/a
d001.s052.t008	should		X	n/a	d001.s052.t005	debería	deber	V	n/a
d001.s052.t009	the		X	n/a	d001.s052.t006	el		X	n/a
d001.s052.t010	user	user	N	bn:00079373n;bn:02763770n;wiki:user_(computing);wiki:user_(system);wn:user%1:18:00::	d001.s052.t007	usuario	usuario	N	bn:00079373n;bn:02763770n;wiki:user_(computing);wiki:user_(system);wn:user%1:18:00::
d001.s052.t011	mind	mind	N	n/a	d001.s052.t008	preocuparse	preocupar	V	n/a
d001.s052.t012	about		X	n/a	d001.s052.t009	por		X	n/a
d001.s052.t013	MathML	mathml	N	n/a	d001.s052.t010	MathML	mathml	N	n/a
d001.s052.t014	?		X	n/a					n/a
d001.s052.t015	That		X	n/a					n/a
d001.s052.t016	s	be	V	n/a	d001.s052.t014	es	ser	V	n/a
d001.s052.t017	easy	easy	J	bn:00101973a;wn:easy%3:00:01::	d001.s052.t015	fácil	fácil	J	bn:00101973a;wn:easy%3:00:01::
d001.s052.t018	.		X	n/a	d001.s052.t016	.		X	n/a
d001.s052.t019	With		X	n/a	d001.s052.t017	Con		X	n/a
d001.s052.t020	this		X	n/a	d001.s052.t018	esto		X	n/a
d001.s052.t021	,		X	n/a					n/a
d001.s052.t022	we		X	n/a					n/a
d001.s052.t023	can		X	n/a	d001.s052.t019	podremos	poder	V	n/a
d001.s052.t024	operate	operate	V	bn:00085744v;wn:control%2:35:00::;wn:operate%2:35:00::	d001.s052.t020	realizar	realizar	V	n/a
d001.s052.t025	with		X	n/a	d001.s052.t022	con		X	n/a
d001.s052.t026	functions	function	N	bn:00036821n;wiki:function_(mathematics);wiki:map_(mathematics);wiki:single-valued_function;wn:function%1:24:00::;wn:map%1:24:00::;wn:mapping%1:24:00::;wn:mathematical_function%1:24:00::;wn:single-valued_function%1:24:00::	d001.s052.t023	funciones	función	N	bn:00036821n;wiki:function_(mathematics);wiki:map_(mathematics);wiki:single-valued_function;wn:function%1:24:00::;wn:map%1:24:00::;wn:mapping%1:24:00::;wn:mathematical_function%1:24:00::;wn:single-valued_function%1:24:00::
d001.s052.t027	like		X	n/a	d001.s052.t024	como		X	n/a
d001.s052.t028	cos()	cos	N	bn:00022956n;bn:03373330n;wiki:hyperbolic_function;wiki:trigonometric_functions;wn:cos%1:24:00::;wn:cosine%1:24:00::	d001.s052.t025	cos()	cos	N	bn:00022956n;bn:03373330n;wiki:hyperbolic_function;wiki:trigonometric_functions;wn:cos%1:24:00::;wn:cosine%1:24:00::
d001.s052.t029	,		X	n/a	d001.s052.t026	,		X	n/a
d001.s052.t030	sin()	sin	N	bn:00071709n;wiki:sine;wn:sin%1:24:00::;wn:sine%1:24:00::	d001.s052.t027	sin()	sin	N	bn:00071709n;wiki:sine;wn:sin%1:24:00::;wn:sine%1:24:00::
d001.s052.t031	,		X	n/a					n/a
d001.s052.t032	any		X	n/a	d001.s052.t030	cualquier		X	n/a
d001.s052.t033	other	other	J	bn:00108011a;wn:other%3:00:00::	d001.s052.t031	otra		X	n/a
d001.s052.t034	trigonometric	trigonometric	J	bn:00112111a;wn:trigonometric%3:01:00::	d001.s052.t033	trigonométrica	trigonométrica	J	bn:00112111a;wn:trigonometric%3:01:00::
d001.s052.t035	functions	function	N	bn:00036821n;wiki:function_(mathematics);wiki:map_(mathematics);wiki:single-valued_function;wn:function%1:24:00::;wn:map%1:24:00::;wn:mapping%1:24:00::;wn:mathematical_function%1:24:00::;wn:single-valued_function%1:24:00::	d001.s052.t032	función	función	N	bn:00036821n;wiki:function_(mathematics);wiki:map_(mathematics);wiki:single-valued_function;wn:function%1:24:00::;wn:map%1:24:00::;wn:mapping%1:24:00::;wn:mathematical_function%1:24:00::;wn:single-valued_function%1:24:00::
d001.s052.t036	,		X	n/a	d001.s052.t035	,		X	n/a
d001.s052.t037	sum()	sum	N	bn:00001296n;wiki:addition;wiki:summation;wn:addition%1:04:01::;wn:plus%1:04:00::;wn:summation%1:04:01::	d001.s052.t036	sum()	sum	N	bn:00001296n;wiki:addition;wiki:summation;wn:addition%1:04:01::;wn:plus%1:04:00::;wn:summation%1:04:01::
d001.s052.t038	or		X	n/a	d001.s052.t037	o		X	n/a
d001.s052.t039	product()	product	N	bn:00053827n;wiki:product_(mathematics);wn:mathematical_product%1:09:00::;wn:product%1:09:00::	d001.s052.t038	product()	product	N	bn:00053827n;wiki:product_(mathematics);wn:mathematical_product%1:09:00::;wn:product%1:09:00::
d001.s052.t040	.		X	n/a	d001.s052.t039	.		X	n/a
d001.s053.t001	It		X	n/a					n/a
d001.s053.t002	does	do	V	n/a					n/a
d001.s053.t003	not	not	R	bn:00116360r;wn:non%4:02:00::;wn:not%4:02:00::	d001.s053.t001	No	no	N	n/a
d001.s053.t004	matter	matter	V	bn:00085860v;wn:count%2:42:00::;wn:matter%2:42:00::;wn:weigh%2:42:03::	d001.s053.t002	importa	importar	V	bn:00085860v;wn:count%2:42:00::;wn:matter%2:42:00::;wn:weigh%2:42:03::
d001.s053.t005	what		X	n/a	d001.s053.t003	el		X	n/a
d001.s053.t006	kind	kind	N	bn:00035907n;wn:form%1:09:01::;wn:kind%1:09:00::;wn:sort%1:09:00::;wn:variety%1:09:01::	d001.s053.t004	tipo	tipo	N	bn:00035907n;wn:form%1:09:01::;wn:kind%1:09:00::;wn:sort%1:09:00::;wn:variety%1:09:01::
d001.s053.t007	it		X	n/a					n/a
d001.s053.t008	is	be	V	n/a	d001.s053.t008	sea	ser	V	n/a
d001.s053.t009	.		X	n/a	d001.s053.t009	.		X	n/a
d001.s054.t001	We		X	n/a	d001.s054.t001	Podremos	poder	V	n/a
d001.s054.t002	can		X	n/a	d001.s054.t001	Podremos	poder	V	n/a
d001.s054.t003	use	use	V	bn:00082705v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:use%2:34:01::;wn:utilise%2:34:00::;wn:utilize%2:34:00::	d001.s054.t002	usar	usar	V	bn:00082705v;wn:apply%2:34:00::;wn:employ%2:34:00::;wn:use%2:34:01::;wn:utilise%2:34:00::;wn:utilize%2:34:00::
d001.s054.t004	plus()	plus	N	bn:00001296n;wiki:addition;wiki:summation;wn:addition%1:04:01::;wn:plus%1:04:00::;wn:summation%1:04:01::	d001.s054.t003	plus()	plus	N	bn:00001296n;wiki:addition;wiki:summation;wn:addition%1:04:01::;wn:plus%1:04:00::;wn:summation%1:04:01::
d001.s054.t005	,		X	n/a	d001.s054.t004	,		X	n/a
d001.s054.t006	times()	times	N	bn:00056300n;wiki:multiplication;wiki:multiplication_sign;wn:multiplication%1:04:00::;wn:times%1:04:00::	d001.s054.t005	times()	times	N	bn:00056300n;wiki:multiplication;wiki:multiplication_sign;wn:multiplication%1:04:00::;wn:times%1:04:00::
d001.s054.t007	and		X	n/a	d001.s054.t006	y		X	n/a
d001.s054.t008	everything	everything	N	n/a	d001.s054.t008	cosa	cosa	N	n/a
d001.s054.t009	which		X	n/a					n/a
d001.s054.t010	has	have	V	bn:00088078v;bn:00089240v;wn:feature%2:42:00::;wn:have%2:40:00::;wn:have%2:42:00::;wn:have_got%2:40:00::;wn:hold%2:40:00::					n/a
d001.s054.t011	its		X	n/a					n/a
d001.s054.t012	operator	operator	N	bn:00059141n;bn:03744320n;wiki:operator_(mathematics);wiki:operator_(programming);wn:operator%1:24:00::	d001.s054.t013	operador	operador	N	bn:00059141n;bn:03744320n;wiki:operator_(mathematics);wiki:operator_(programming);wn:operator%1:24:00::
d001.s054.t013	.		X	n/a	d001.s054.t014	.		X	n/a
d001.s054.t014	kalgebra	kalgebra	N	n/a	d001.s054.t018	kalgebra	kalgebra	N	n/a
d001.s054.t015	's	be	V	n/a					n/a
d001.s054.t016	console	console	V	n/a	d001.s054.t016	consola	consola	N	n/a
d001.s054.t017	is	be	V	n/a	d001.s054.t019	es	ser	V	n/a
d001.s054.t018	useful	useful	J	bn:00113455a;bn:00113456a;wn:useful%3:00:00::;wn:useful%5:00:00:functional:00;wn:utile%3:00:02::;wn:utilitarian%5:00:00:functional:00	d001.s054.t021	útil	útil	J	bn:00113455a;bn:00113456a;wn:useful%3:00:00::;wn:useful%5:00:00:functional:00;wn:utile%3:00:02::;wn:utilitarian%5:00:00:functional:00
d001.s054.t019	as		X	n/a	d001.s054.t022	como		X	n/a
d001.s054.t020	a		X	n/a	d001.s054.t023	una		X	n/a
d001.s054.t021	calculator	calculator	N	bn:00946167n;bn:03099895n;bn:03466887n;wiki:calculator_(mac_os);wiki:calculator_(windows);wiki:software_calculator	d001.s054.t024	calculadora	calculadora	N	bn:00946167n;bn:03099895n;bn:03466887n;wiki:calculator_(mac_os);wiki:calculator_(windows);wiki:software_calculator
d001.s054.t022	.		X	n/a	d001.s054.t025	.		X	n/a
d001.s055.t001	There	there	R	bn:00114427r;wn:at_that_place%4:02:00::;wn:in_that_location%4:02:00::;wn:there%4:02:00::	d001.s055.t001	Aquí	aquí	R	n/a
d001.s055.t002	you		X	n/a					n/a
d001.s055.t003	have	have	V	bn:00088078v;bn:00089240v;wn:feature%2:42:00::;wn:have%2:40:00::;wn:have%2:42:00::;wn:have_got%2:40:00::;wn:hold%2:40:00::	d001.s055.t002	tiene	tener	V	bn:00088078v;bn:00089240v;wn:feature%2:42:00::;wn:have%2:40:00::;wn:have%2:42:00::;wn:have_got%2:40:00::;wn:hold%2:40:00::
d001.s055.t004	a		X	n/a	d001.s055.t003	una		X	n/a
d001.s055.t005	list	list	N	bn:00051508n;bn:00051510n;bn:02756908n;wiki:list_(abstract_data_type);wiki:listing_(computer);wiki:sequence_container_(c++);wn:list%1:10:00::;wn:list_processing%1:22:00::;wn:listing%1:10:00::	d001.s055.t004	lista	lista	N	bn:00051508n;bn:00051510n;bn:02756908n;wiki:list_(abstract_data_type);wiki:listing_(computer);wiki:sequence_container_(c++);wn:list%1:10:00::;wn:list_processing%1:22:00::;wn:listing%1:10:00::
d001.s055.t006	of		X	n/a	d001.s055.t005	de		X	n/a
d001.s055.t007	the		X	n/a	d001.s055.t006	las		X	n/a
d001.s055.t008	declared	declare	V	n/a	d001.s055.t008	declaradas	declarar	V	n/a
d001.s055.t009	variables	variable	N	bn:00079583n;wiki:variable_(computer_science);wn:variable%1:10:00::	d001.s055.t007	variables	variable	N	bn:00079583n;wiki:variable_(computer_science);wn:variable%1:10:00::
d001.s055.t010	.		X	n/a	d001.s055.t009	.		X	n/a
d001.s056.t001	By		X	n/a	d001.s056.t001	Si		X	n/a
d001.s056.t002	double	double	R	n/a	d001.s056.t003	dos		X	n/a
d001.s056.t003	clicking	click	V	n/a	d001.s056.t002➕d001.s056.t026	pulsa➕engañar	pulsar	V	n/a
d001.s056.t004	on		X	n/a	d001.s056.t005	sobre		X	n/a
d001.s056.t005	them		X	n/a	d001.s056.t008	ellas		X	n/a
d001.s056.t006	you		X	n/a					n/a
d001.s056.t007	will		X	n/a	d001.s056.t011	aparecerá	aparecer	V	n/a
d001.s056.t008	see	see	V	bn:00084662v;wn:catch%2:39:02::;wn:see%2:39:03::;wn:take_in%2:39:06::;wn:view%2:39:02::;wn:watch%2:39:05::	d001.s056.t011	aparecerá	aparecer	V	n/a
d001.s056.t009	a		X	n/a	d001.s056.t012	un		X	n/a
d001.s056.t010	dialog	dialog	N	n/a	d001.s056.t013	diálogo	diálogo	N	n/a
d001.s056.t011	that		X	n/a	d001.s056.t016	que		X	n/a
d001.s056.t012	lets	let	V	bn:00082536v;wn:allow%2:41:00::;wn:let%2:41:00::;wn:permit%2:41:00::					n/a
d001.s056.t013	you		X	n/a					n/a
d001.s056.t014	change	change	V	bn:00082553v;wn:alter%2:30:01::;wn:change%2:30:01::;wn:modify%2:30:10::	d001.s056.t018	cambiar	cambiar	V	bn:00082553v;wn:alter%2:30:01::;wn:change%2:30:01::;wn:modify%2:30:10::
d001.s056.t015	their		X	n/a	d001.s056.t019	su		X	n/a
d001.s056.t016	values	value	N	bn:00079508n;bn:02743888n;wiki:value_(computer_science);wiki:value_(mathematics);wn:value%1:09:00::	d001.s056.t020	valor	valor	N	bn:00079508n;bn:02743888n;wiki:value_(computer_science);wiki:value_(mathematics);wn:value%1:09:00::
d001.s056.t017	(		X	n/a	d001.s056.t021	(		X	n/a
d001.s056.t018	just	just	R	bn:00114626r;wn:but%4:02:01::;wn:just%4:02:00::;wn:merely%4:02:00::;wn:only%4:02:02::;wn:simply%4:02:00::					n/a
d001.s056.t019	a		X	n/a	d001.s056.t023	una		X	n/a
d001.s056.t020	way	way	N	bn:00001965n;bn:00054625n;wiki:method_(music);wn:agency%1:04:00::;wn:means%1:04:00::;wn:method%1:09:00::;wn:way%1:04:01::	d001.s056.t024	forma	forma	N	bn:00001965n;bn:00054625n;wiki:method_(music);wn:agency%1:04:00::;wn:means%1:04:00::;wn:method%1:09:00::;wn:way%1:04:01::
d001.s056.t021	to		X	n/a					n/a
d001.s056.t022	trick	trick	V	bn:00088310v;wn:flim-flam%2:41:00::;wn:fob%2:41:00::;wn:fox%2:41:00::;wn:play_a_joke_on%2:41:01::;wn:play_a_trick_on%2:41:00::;wn:play_tricks%2:41:00::;wn:pull_a_fast_one_on%2:41:00::;wn:trick%2:41:00::	d001.s056.t026	engañar	engañar	V	bn:00088310v;wn:flim-flam%2:41:00::;wn:fob%2:41:00::;wn:fox%2:41:00::;wn:play_a_joke_on%2:41:01::;wn:play_a_trick_on%2:41:00::;wn:play_tricks%2:41:00::;wn:pull_a_fast_one_on%2:41:00::;wn:trick%2:41:00::
d001.s056.t023	the		X	n/a					n/a
d001.s056.t024	log	log	N	bn:00051831n;wn:log%1:10:02::	d001.s056.t028	registro	registro	N	bn:00051831n;wn:log%1:10:02::
d001.s056.t025	)		X	n/a	d001.s056.t029	)		X	n/a
d001.s056.t026	.		X	n/a	d001.s056.t030	.		X	n/a
d001.s057.t001	Every		X	n/a	d001.s057.t001	Cada vez que		X	n/a
d001.s057.t002	time	time	N	bn:00019848n;wn:clip%1:11:00::;wn:time%1:11:00::	d001.s057.t001	Cada vez que		X	n/a
d001.s057.t003	you		X	n/a	d001.s057.t001	Cada vez que		X	n/a
d001.s057.t004	enter	enter	V	bn:00087679v;bn:00087681v;wn:enter%2:32:04::;wn:enter%2:35:03::;wn:infix%2:35:01::;wn:insert%2:35:00::;wn:introduce%2:35:00::;wn:put_down%2:32:05::;wn:record%2:32:00::	d001.s057.t002	introduzca	introducir	V	bn:00087679v;bn:00087681v;wn:enter%2:32:04::;wn:enter%2:35:03::;wn:infix%2:35:01::;wn:insert%2:35:00::;wn:introduce%2:35:00::;wn:put_down%2:32:05::;wn:record%2:32:00::
d001.s057.t005	an		X	n/a	d001.s057.t003	una		X	n/a
d001.s057.t006	expression	expression	N	bn:00032395n;bn:03834028n;wiki:expression_(computer_science);wiki:expression_(mathematics);wiki:formula;wn:expression%1:10:03::;wn:formula%1:10:00::	d001.s057.t004	expresión	expresión	N	bn:00032395n;bn:03834028n;wiki:expression_(computer_science);wiki:expression_(mathematics);wiki:formula;wn:expression%1:10:03::;wn:formula%1:10:00::
d001.s057.t007	,		X	n/a	d001.s057.t005	,		X	n/a
d001.s057.t008	the		X	n/a	d001.s057.t006	el		X	n/a
d001.s057.t009	""""""""""""""""""""""		X	n/a	d001.s057.t011	«		X	n/a
d001.s057.t010	ans	ans	J	n/a	d001.s057.t012	ans	ans	N	n/a
d001.s057.t011	""""""""""""""""""""""		X	n/a	d001.s057.t013	»		X	n/a
d001.s057.t012	variable	variable	N	bn:00079583n;wiki:variable_(computer_science);wn:variable%1:10:00::	d001.s057.t010	variable	variable	N	bn:00079583n;wiki:variable_(computer_science);wn:variable%1:10:00::
d001.s057.t013	value	value	N	bn:00079508n;bn:02743888n;wiki:value_(computer_science);wiki:value_(mathematics);wn:value%1:09:00::	d001.s057.t007	valor	valor	N	bn:00079508n;bn:02743888n;wiki:value_(computer_science);wiki:value_(mathematics);wn:value%1:09:00::
d001.s057.t014	will		X	n/a	d001.s057.t014	cambiará	cambiar	V	n/a
d001.s057.t015	be	be	V	n/a	d001.s057.t016	reproducir	reproducir	V	n/a
d001.s057.t016	changed	change	V	bn:00082553v;wn:alter%2:30:01::;wn:change%2:30:01::;wn:modify%2:30:10::	d001.s057.t014	cambiará	cambiar	V	bn:00082553v;wn:alter%2:30:01::;wn:change%2:30:01::;wn:modify%2:30:10::
d001.s057.t017	to		X	n/a	d001.s057.t015	para		X	n/a
d001.s057.t018	the		X	n/a	d001.s057.t017	el		X	n/a
d001.s057.t019	last	last	J	bn:00105739a;bn:00105740a;wn:last%3:00:00::;wn:last%5:00:00:past:00	d001.s057.t018	último	último	J	bn:00105739a;bn:00105740a;wn:last%3:00:00::;wn:last%5:00:00:past:00
d001.s057.t020	result	result	N	bn:00034520n;wn:final_result%1:11:00::;wn:outcome%1:11:00::;wn:result%1:11:00::;wn:resultant%1:11:00::;wn:termination%1:11:00::	d001.s057.t019	resultado	resultado	N	bn:00034520n;wn:final_result%1:11:00::;wn:outcome%1:11:00::;wn:result%1:11:00::;wn:resultant%1:11:00::;wn:termination%1:11:00::
d001.s057.t021	.		X	n/a	d001.s057.t020	.		X	n/a
d001.s058.t001	Ctrl	ctrl	N	bn:00020947n;wiki:command_key;wiki:control_key;wn:command_key%1:06:00::;wn:control_key%1:06:00::					n/a
d001.s058.t002	N	n	N	bn:00056688n;wiki:n;wn:n%1:10:00::	d001.s058.t002	N	n	N	bn:00056688n;wiki:n;wn:n%1:10:00::
d001.s058.t003	New	new	J	bn:00107267a;bn:00107270a;wn:new%3:00:00::;wn:new%5:00:00:other:00					n/a
d001.s058.t004	Window	window	N	bn:00081292n;wiki:window_(computing);wn:window%1:06:03::	d001.s058.t003	Nuevo	nuevo	N	n/a
d001.s059.t001	Flushes	flush	V	n/a	d001.s059.t001	Refresca	refrescar	V	n/a
d001.s059.t002	the		X	n/a	d001.s059.t002	el		X	n/a
d001.s059.t003	log	log	N	bn:00051831n;wn:log%1:10:02::	d001.s059.t003	registro	registro	N	bn:00051831n;wn:log%1:10:02::
d001.s059.t004	.		X	n/a	d001.s059.t004	.		X	n/a
d001.s060.t001	Ctrl	ctrl	N	bn:00020947n;wiki:command_key;wiki:control_key;wn:command_key%1:06:00::;wn:control_key%1:06:00::	d001.s060.t001	Ctrl	ctrl	N	bn:00020947n;wiki:command_key;wiki:control_key;wn:command_key%1:06:00::;wn:control_key%1:06:00::
d001.s060.t002	L	l	N	bn:00049538n;wiki:l;wn:l%1:10:00::	d001.s060.t002	L	l	N	bn:00049538n;wiki:l;wn:l%1:10:00::
d001.s060.t003	Load	load	V	bn:00090416v;wn:load%2:40:12::	d001.s060.t003	Cargar	cargar	V	bn:00090416v;wn:load%2:40:12::
d001.s060.t004	Script	script	N	n/a					n/a
d001.s061.t001	Executes	execute	V	bn:00082225v;bn:00087107v;wn:accomplish%2:36:00::;wn:action%2:36:00::;wn:carry_out%2:36:00::;wn:carry_through%2:36:00::;wn:do%2:36:01::;wn:execute%2:36:00::;wn:execute%2:36:01::;wn:fulfil%2:36:00::;wn:fulfill%2:36:00::;wn:perform%2:36:00::	d001.s061.t001	Ejecuta	ejecutar	V	bn:00082225v;bn:00087107v;wn:accomplish%2:36:00::;wn:action%2:36:00::;wn:carry_out%2:36:00::;wn:carry_through%2:36:00::;wn:do%2:36:01::;wn:execute%2:36:00::;wn:execute%2:36:01::;wn:fulfil%2:36:00::;wn:fulfill%2:36:00::;wn:perform%2:36:00::
d001.s061.t002	the		X	n/a	d001.s061.t002	las		X	n/a
d001.s061.t003	instructions	instruction	N	bn:00020945n;wiki:command_(computing);wiki:instruction_(computer_science);wiki:statement_(computer_science);wn:command%1:10:01::;wn:instruction%1:10:02::;wn:program_line%1:10:00::;wn:statement%1:10:03::	d001.s061.t003	instrucciones	instrucción	N	bn:00020945n;wiki:command_(computing);wiki:instruction_(computer_science);wiki:statement_(computer_science);wn:command%1:10:01::;wn:instruction%1:10:02::;wn:program_line%1:10:00::;wn:statement%1:10:03::
d001.s061.t004	in		X	n/a	d001.s061.t004	en		X	n/a
d001.s061.t005	a		X	n/a	d001.s061.t005	una		X	n/a
d001.s061.t006	file	file	N	bn:00021475n;wiki:computer_file;wn:computer_file%1:10:00::	d001.s061.t006	archivo	archivo	N	bn:00021475n;wiki:computer_file;wn:computer_file%1:10:00::
d001.s061.t007	sequentially	sequentially	R	bn:00114819r;wn:consecutive%4:02:00::;wn:sequentially%4:02:00::	d001.s061.t009	secuencial	secuencial	J	n/a
d001.s061.t008	.		X	n/a	d001.s061.t010	.		X	n/a
d001.s062.t001	Nice	nice	J	bn:00107292a;wn:nice%3:00:00::	d001.s062.t002	útil	útil	J	n/a
d001.s062.t002	if		X	n/a	d001.s062.t003	si		X	n/a
d001.s062.t003	you		X	n/a					n/a
d001.s062.t004	want	want	V	bn:00086682v;wn:desire%2:37:00::;wn:want%2:37:00::	d001.s062.t006	desea	desear	V	bn:00086682v;wn:desire%2:37:00::;wn:want%2:37:00::
d001.s062.t005	to		X	n/a					n/a
