Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d001.s031.t003	time	time	NOUN	bn:00077268n	d001.s031.t004	tiempo	tiempo	N	bn:00077268n
	of	of	ADP	n/a	d001.s031.t007	de		X	n/a
d001.s031.t004	patients	patient	NOUN	bn:00061017n	d001.s031.t009	pacientes	paciente	N	bn:00061017n
	with	with	ADP	n/a	d001.s031.t010	con		X	n/a
d001.s031.t005	malignant	malignant	ADJ	bn:00106363a	d001.s031.t013	maligno	maligno	J	bn:00106363a
d001.s031.t006	pleural	pleural	ADJ	bn:00108692a	d001.s031.t012	pleural	pleural	J	bn:00108692a
d001.s031.t007	mesothelioma	mesothelioma	NOUN	bn:00054512n	d001.s031.t011	mesotelioma	mesotelioma	N	bn:00054512n
	.	.	.	n/a	d001.s031.t014	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s032.t001	Patients	patient	NOUN	bn:00061017n	d001.s032.t002➕d001.s032.t020	pacientes➕enfermos	paciente	N	bn:00061017n
d001.s032.t002	receiving	receive	VERB	bn:00087863v	d001.s032.t004	recibieron	recibir	V	bn:00087863v
	Alimta	alimta	NOUN	n/a	d001.s032.t005	Alimta	alimta	N	n/a
	and	and	CONJ	n/a	d001.s032.t006	y		X	n/a
	cisplatin	cisplatin	NOUN	n/a	d001.s032.t007	cisplatino	cisplatino	N	n/a
d001.s032.t003	survived	survive	VERB	bn:00085382v	d001.s032.t008	sobrevivieron	sobrevivir	V	bn:00085382v
	for	for	ADP	n/a					n/a
	an	a	DET	n/a	d001.s032.t009	una		X	n/a
d001.s032.t004	average	average	NOUN	bn:00007451n	d001.s032.t010	media	media	N	bn:00007451n
	of	of	ADP	n/a	d001.s032.t011	de		X	n/a
	12.1	12.1	NUM	n/a	d001.s032.t012	12,1		X	n/a
d001.s032.t005	months	month	NOUN	bn:00055794n	d001.s032.t013	meses	mes	N	bn:00055794n
	,	,	.	n/a	d001.s032.t014	,		X	n/a
d001.s032.t006	compared	compare	VERB	bn:00085450v	d001.s032.t015	mientras que		X	n/a
	with	with	ADP	n/a	d001.s032.t015	mientras que		X	n/a
	9.3	9.3	NUM	n/a	d001.s032.t027	9,3		X	n/a
d001.s032.t007	months	month	NOUN	bn:00055794n					n/a
	in	in	ADP	n/a					n/a
	those	those	DET	n/a	d001.s032.t019	los		X	n/a
	receiving	receive	VERB	n/a					n/a
	cisplatin	cisplatin	NOUN	n/a	d001.s032.t024	cisplatino	cisplatino	N	n/a
d001.s032.t008	alone	alone	ADV	bn:00114235r	d001.s032.t022	sólo	sólo	R	bn:00114235r
	.	.	.	n/a	d001.s032.t029	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	In	in	ADP	n/a	d001.s033.t001	En		X	n/a
	the	the	DET	n/a	d001.s033.t002	el		X	n/a
d001.s033.t001	treatment	treatment	NOUN	bn:00047235n	d001.s033.t003	tratamiento	tratamiento	N	bn:00047235n
	of	of	ADP	n/a	d001.s033.t004	de		X	n/a
d001.s033.t002	patients	patient	NOUN	bn:00061017n	d001.s033.t005	pacientes	paciente	N	bn:00061017n
	with	with	ADP	n/a	d001.s033.t006	con		X	n/a
	non-small	non-small	ADJ	n/a	d001.s033.t010	no	no	N	n/a
d001.s033.t003	cell	cell	NOUN	bn:00017027n					n/a
d001.s033.t004	lung cancer	lung_cancer	NOUN	bn:00052343n	d001.s033.t007➕d001.s033.t009	cáncer➕pulmón	cáncer	N	n/a
	,	,	.	n/a	d001.s033.t012	,		X	n/a
	Alimta	alimta	NOUN	n/a	d001.s033.t013	Alimta	alimta	N	n/a
	was	be	VERB	n/a	d001.s033.t014	fue	ser	V	n/a
d001.s033.t005	as	as	ADV	bn:00114354r	d001.s033.t015	tan	tan	R	bn:00114354r
d001.s033.t006	effective	effective	ADJ	bn:00102038a	d001.s033.t016	efectivo	efectivo	J	bn:00102038a
d001.s033.t007	as	as	ADV	bn:00114354r	d001.s033.t017	como		X	n/a
	the	the	DET	n/a	d001.s033.t018	los		X	n/a
	comparators	comparator	NOUN	n/a	d001.s033.t021	comparación	comparación	N	n/a
	.	.	.	n/a	d001.s033.t022	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	In	in	ADP	n/a	d001.s034.t001	En		X	n/a
d001.s034.t001	patients	patient	NOUN	bn:00061017n	d001.s034.t003	pacientes	paciente	N	bn:00061017n
	who	who	PRON	n/a	d001.s034.t004	que		X	n/a
	had	have	VERB	n/a	d001.s034.t005	habían	haber	V	n/a
d001.s034.t002	received	receive	VERB	bn:00087863v	d001.s034.t006	recibido	recibir	V	bn:00087863v
d001.s034.t003	chemotherapy	chemotherapy	NOUN	bn:00018141n	d001.s034.t007	quimioterapia	quimioterapia	N	bn:00018141n
	in	in	ADP	n/a					n/a
	the	the	DET	n/a	d001.s034.t002	los		X	n/a
d001.s034.t004	past	past	NOUN	bn:00060928n	d001.s034.t008	previamente	previamente	R	n/a
	,	,	.	n/a	d001.s034.t009	,		X	n/a
	the	the	DET	n/a	d001.s034.t010	el		X	n/a
d001.s034.t005	average	average	ADJ	bn:00097854a	d001.s034.t012	medio	medio	J	bn:00097854a
d001.s034.t006	survival	survival	NOUN	bn:00030811n	d001.s034.t014	supervivencia	supervivencia	N	bn:00030811n
d001.s034.t007	time	time	NOUN	bn:00077268n	d001.s034.t011	tiempo	tiempo	N	bn:00077268n
	was	be	VERB	n/a	d001.s034.t015	fue	ser	V	n/a
	8.3	8.3	NUM	n/a	d001.s034.t017	8,3		X	n/a
d001.s034.t008	months	month	NOUN	bn:00055794n	d001.s034.t018	meses	mes	N	bn:00055794n
	with	with	ADP	n/a	d001.s034.t019	con		X	n/a
	Alimta	alimta	NOUN	n/a	d001.s034.t020	Alimta	alimta	N	n/a
	,	,	.	n/a					n/a
d001.s034.t009	compared	compare	VERB	bn:00085450v	d001.s034.t021	frente a		X	n/a
	with	with	ADP	n/a	d001.s034.t021	frente a		X	n/a
	7.9	7.9	NUM	n/a	d001.s034.t022	7,9		X	n/a
d001.s034.t010	months	month	NOUN	bn:00055794n	d001.s034.t023	meses	mes	N	bn:00055794n
	with	with	ADP	n/a	d001.s034.t024	con		X	n/a
	docetaxel	docetaxel	NOUN	n/a	d001.s034.t025	docetaxel	docetaxel	N	n/a
	.	.	.	n/a	d001.s034.t026	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	In	in	ADP	n/a	d001.s035.t001	En		X	n/a
d001.s035.t001	patients	patient	NOUN	bn:00061017n	d001.s035.t002	pacientes	paciente	N	bn:00061017n
	who	who	PRON	n/a	d001.s035.t003	que		X	n/a
	had	have	VERB	n/a	d001.s035.t005	habían	haber	V	n/a
d001.s035.t002	not	not	ADV	bn:00116360r	d001.s035.t004	no	no	N	n/a
d001.s035.t003	received	receive	VERB	bn:00087863v	d001.s035.t006	recibido	recibir	V	bn:00087863v
d001.s035.t004	chemotherapy	chemotherapy	NOUN	bn:00018141n	d001.s035.t008	quimioterapia	quimioterapia	N	bn:00018141n
	in	in	ADP	n/a					n/a
	the	the	DET	n/a					n/a
d001.s035.t005	past	past	NOUN	bn:00060928n					n/a
	,	,	.	n/a	d001.s035.t009	,		X	n/a
	the	the	DET	n/a	d001.s035.t010	el		X	n/a
d001.s035.t006	average	average	ADJ	bn:00097854a	d001.s035.t012	medio	medio	J	bn:00097854a
d001.s035.t007	survival	survival	NOUN	bn:00030811n	d001.s035.t014	supervivencia	supervivencia	N	bn:00030811n
d001.s035.t008	time	time	NOUN	bn:00077268n	d001.s035.t011	tiempo	tiempo	N	bn:00077268n
	was	be	VERB	n/a	d001.s035.t015	fue	ser	V	n/a
	10.3	10.3	NUM	n/a	d001.s035.t017	10,3		X	n/a
d001.s035.t009	months	month	NOUN	bn:00055794n	d001.s035.t018	meses	mes	N	bn:00055794n
	in	in	ADP	n/a	d001.s035.t019	en		X	n/a
	both	both	DET	n/a	d001.s035.t020	ambos		X	n/a
d001.s035.t010	groups	group	NOUN	bn:00041942n	d001.s035.t021	grupos	grupo	N	bn:00041942n
	.	.	.	n/a	d001.s035.t022	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s036.t001	However	however	ADV	bn:00115696r	d001.s036.t001	No obstante	no~obstante	R	n/a
	,	,	.	n/a	d001.s036.t002	,		X	n/a
	in	in	ADP	n/a					n/a
	both	both	DET	n/a	d001.s036.t006	ambos		X	n/a
d001.s036.t002	studies	study	NOUN	bn:00074790n	d001.s036.t007	estudios	estudio	N	bn:00074790n
	,	,	.	n/a	d001.s036.t002	,		X	n/a
d001.s036.t003	patients	patient	NOUN	bn:00061017n	d001.s036.t004	pacientes	paciente	N	bn:00061017n
	whose	whose	PRON	n/a	d001.s036.t008	cuyo		X	n/a
d001.s036.t004	cancer	cancer	NOUN	bn:00015180n	d001.s036.t009	cáncer	cáncer	N	bn:00015180n
	was	be	VERB	n/a	d001.s036.t011	afectaba	afectar	V	n/a
d001.s036.t005	not	not	ADV	bn:00116360r	d001.s036.t010	no	no	N	n/a
d001.s036.t006	affecting	affect	VERB	bn:00082427v	d001.s036.t011	afectaba	afectar	V	bn:00082427v
d001.s036.t007	squamous cells	squamous_cell	NOUN	bn:00073708n	d001.s036.t014➕d001.s036.t015	células➕escamosas	célula	N➕J	n/a
d001.s036.t008	had	have	VERB	bn:00088745v	d001.s036.t016	presentaban	presentar	V	bn:00088745v
d001.s036.t009	longer	long	ADJ	bn:00106124a	d001.s036.t018	mayor	grande	J	n/a
d001.s036.t010	survival	survival	NOUN	bn:00030811n	d001.s036.t021	supervivencia	supervivencia	N	bn:00030811n
d001.s036.t011	times	time	NOUN	bn:00077268n	d001.s036.t019	tiempo	tiempo	N	bn:00077268n
	if	if	ADP	n/a	d001.s036.t022	cuando		X	n/a
	they	they	PRON	n/a	d001.s036.t023	recibían	recibir	V	n/a
	received	receive	VERB	n/a	d001.s036.t023	recibían	recibir	V	n/a
	Alimta	alimta	NOUN	n/a	d001.s036.t024	Alimta	alimta	N	n/a
	than	than	ADP	n/a	d001.s036.t025	que		X	n/a
	if	if	ADP	n/a	d001.s036.t026	cuando		X	n/a
	they	they	PRON	n/a	d001.s036.t027	recibían	recibir	V	n/a
	received	receive	VERB	n/a	d001.s036.t027	recibían	recibir	V	n/a
	the	the	DET	n/a	d001.s036.t028	el		X	n/a
	comparator	comparator	NOUN	n/a	d001.s036.t029➕d001.s036.t031	medicamento➕comparación	medicamento	N	n/a
	.	.	.	n/a	d001.s036.t032	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	In	in	ADP	n/a	d001.s037.t001	Por el contrario	por el contrario	R	n/a
d001.s037.t001	contrast	contrast	NOUN	bn:00022261n	d001.s037.t001	Por el contrario	por el contrario	R	n/a
	,	,	.	n/a	d001.s037.t002	,		X	n/a
d001.s037.t002	patients	patient	NOUN	bn:00061017n	d001.s037.t004	pacientes	paciente	N	bn:00061017n
	whose	whose	PRON	n/a	d001.s037.t005	cuyo		X	n/a
d001.s037.t003	cancer	cancer	NOUN	bn:00015180n	d001.s037.t006	cáncer	cáncer	N	bn:00015180n
	was	be	VERB	n/a	d001.s037.t007	estaba	estar	V	n/a
d001.s037.t004	affecting	affect	VERB	bn:00082427v	d001.s037.t008	afectando	afectar	V	bn:00082427v
d001.s037.t005	squamous cells	squamous_cell	NOUN	bn:00073708n	d001.s037.t011➕d001.s037.t012	células➕escamosas	célula	N➕J	n/a
d001.s037.t006	had	have	VERB	bn:00088745v	d001.s037.t013	presentaron	presentar	V	bn:00088745v
d001.s037.t007	shorter	short	ADJ	bn:00110561a	d001.s037.t017➕d001.s037.t018	más➕breve	más	R➕J	n/a
d001.s037.t008	survival	survival	NOUN	bn:00030811n	d001.s037.t016	supervivencia	supervivencia	N	bn:00030811n
d001.s037.t009	times	time	NOUN	bn:00077268n	d001.s037.t014	tiempos	tiempo	N	bn:00077268n
	if	if	ADP	n/a	d001.s037.t019	si		X	n/a
	they	they	PRON	n/a	d001.s037.t021	les		X	n/a
	received	receive	VERB	n/a	d001.s037.t023	con		X	n/a
	Alimta	alimta	NOUN	n/a	d001.s037.t024	Alimta	alimta	N	n/a
	.	.	.	n/a	d001.s037.t025	.		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s037.t026	kalgebra	kalgebra	N	n/a
	is	be	VERB	n/a	d001.s037.t027	es	ser	V	n/a
	a	a	DET	n/a	d001.s037.t028	una		X	n/a
d001.s037.t010	mathematical	mathematical	ADJ	bn:00106488a					n/a
	calculator	calculator	NOUN	n/a	d001.s037.t029	calculadora	calculadora	N	n/a
d001.s037.t011	based	base	VERB	bn:00083141v	d001.s037.t031	basada	basar	V	bn:00083141v
	on	on	ADP	n/a	d001.s037.t032	en		X	n/a
	content	content	NOUN	n/a					n/a
d001.s037.t012	markup	markup	NOUN	bn:00053491n	d001.s037.t036	marcado	marcado	N	bn:00053491n
	MathML	mathml	NOUN	n/a	d001.s037.t037	MathML	mathml	N	n/a
	language	language	NOUN	n/a	d001.s037.t034	lenguaje	lenguaje	N	n/a
	.	.	.	n/a	d001.s037.t038	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s038.t001	Nowadays	nowadays	ADV	bn:00116382r	d001.s038.t001	Hoy	hoy	R	bn:00116382r
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s038.t004	es	ser	V	n/a
d001.s038.t002	capable	capable	ADJ	bn:00099215a	d001.s038.t005	capaz	capaz	J	bn:00099215a
	to	to	PRT	n/a	d001.s038.t006	de		X	n/a
d001.s038.t003	make	make	VERB	bn:00090557v	d001.s038.t007	realizar	realizar	V	bn:00090557v
d001.s038.t004	simple	simple	ADJ	bn:00102111a	d001.s038.t009	simples	simple	J	bn:00102111a
	MathML	mathml	NOUN	n/a	d001.s038.t016	MathML	mathml	N	n/a
d001.s038.t005	operations	operation	NOUN	bn:00053826n	d001.s038.t008➕d001.s038.t011	operaciones➕aritméticas	operación	N➕J	n/a
	(	(	.	n/a	d001.s038.t010	(		X	n/a
d001.s038.t006	arithmetic	arithmetic	ADJ	bn:00097495a	d001.s038.t011	aritméticas	aritmético	J	bn:00097495a
	and	and	CONJ	n/a	d001.s038.t012	y		X	n/a
	logical	logical	ADJ	n/a	d001.s038.t013	lógicas	lógico	J	n/a
	)	)	.	n/a	d001.s038.t014	)		X	n/a
	and	and	CONJ	n/a	d001.s038.t017	y		X	n/a
	to	to	PRT	n/a	d001.s038.t018	de		X	n/a
	representate	representate	VERB	n/a	d001.s038.t019	representarlas	representar	V	n/a
	2D	2d	NOUN	n/a					n/a
	and	and	CONJ	n/a	d001.s038.t024	y		X	n/a
d001.s038.t007	3D	3d	NOUN	bn:00000102n	d001.s038.t025	tres		X	n/a
d001.s038.t008	graphs	graph	NOUN	bn:00041412n	d001.s038.t021	gráficas	gráfica	N	bn:00041412n
	.	.	.	n/a	d001.s038.t027	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	It	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s039.t002	es	ser	V	n/a
d001.s039.t001	actually	actually	ADV	bn:00114120r					n/a
d001.s039.t002	not	not	ADV	bn:00116360r	d001.s039.t001	No	no	N	n/a
d001.s039.t003	necessary	necessary	ADJ	bn:00107182a	d001.s039.t003	necesario	necesario	J	bn:00107182a
	to	to	PRT	n/a					n/a
d001.s039.t004	know	know	VERB	bn:00090143v	d001.s039.t004	conocer	conocer	V	bn:00090143v
	MathML	mathml	NOUN	n/a	d001.s039.t005	MathML	mathml	N	n/a
	to	to	PRT	n/a	d001.s039.t006	para		X	n/a
d001.s039.t005	use	use	VERB	bn:00082705v	d001.s039.t007	usar	usar	V	bn:00082705v
	kalgebra	kalgebra	NOUN	n/a	d001.s039.t008	kalgebra	kalgebra	N	n/a
	.	.	.	n/a	d001.s039.t009	.		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s039.t010	kalgebra	kalgebra	N	n/a
	is	be	VERB	n/a	d001.s039.t011	es	ser	V	n/a
	a	a	DET	n/a	d001.s039.t012	una		X	n/a
	MathML	mathml	NOUN	n/a	d001.s039.t017	MathML	mathml	N	n/a
d001.s039.t006	based	base	VERB	bn:00083141v	d001.s039.t015	basada	basar	V	bn:00083141v
d001.s039.t007	graph	graph	NOUN	bn:00041412n					n/a
	calculator	calculator	NOUN	n/a	d001.s039.t013	calculadora	calculadora	N	n/a
	.	.	.	n/a	d001.s039.t018	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	Although	although	ADP	n/a	d001.s040.t001	Aunque		X	n/a
	it	it	PRON	n/a					n/a
	was	be	VERB	n/a	d001.s040.t005	estuvo	estar	V	n/a
d001.s040.t001	initially	initially	ADV	bn:00114055r	d001.s040.t003➕d001.s040.t004	un➕principio		X➕N	n/a
	MathML	mathml	NOUN	n/a	d001.s040.t008	MathML	mathml	N	n/a
d001.s040.t002	oriented	orient	VERB	bn:00091201v	d001.s040.t006	orientado	orientar	V	bn:00091201v
	it	it	PRON	n/a	d001.s040.t009	,		X	n/a
	can	can	VERB	n/a	d001.s040.t011	puede	poder	V	n/a
d001.s040.t003	now	now	ADV	bn:00114424r	d001.s040.t010	actualmente	actualmente	R	bn:00114424r
	be	be	VERB	n/a	d001.s040.t012	ser	ser	V	n/a
d001.s040.t004	used	use	VERB	bn:00082705v	d001.s040.t013	usado	usar	V	bn:00082705v
	by	by	ADP	n/a	d001.s040.t014	por		X	n/a
	everyone	everyone	NOUN	n/a	d001.s040.t016	persona	persona	N	n/a
	with	with	ADP	n/a					n/a
d001.s040.t005	little	little	ADJ	bn:00106058a	d001.s040.t020	pocos		X	n/a
d001.s040.t006	mathematical	mathematical	ADJ	bn:00106488a	d001.s040.t022	matemáticos	matemático	J	bn:00106488a
d001.s040.t007	knowledge	knowledge	NOUN	bn:00020452n	d001.s040.t021	conocimientos	conocimiento	N	bn:00020452n
	.	.	.	n/a	d001.s040.t023	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s041.t001	Here	here	ADV	bn:00115639r	d001.s041.t001	Aquí	aquí	R	bn:00115639r
	's	'	VERB	n/a					n/a
	a	a	DET	n/a	d001.s041.t004	una		X	n/a
	screenshot	screenshot	NOUN	n/a	d001.s041.t005	captura	captura	N	n/a
	of	of	ADP	n/a	d001.s041.t006	de		X	n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s041.t011	kalgebra	kalgebra	N	n/a
d001.s041.t002	main	main	ADJ	bn:00099598a	d001.s041.t009	principal	principal	J	bn:00099598a
d001.s041.t003	window	window	NOUN	bn:00081292n					n/a
	kalgebra	kalgebra	NOUN	n/a					n/a
d001.s041.t004	main	main	ADJ	bn:00099598a					n/a
d001.s041.t005	window	window	NOUN	bn:00081292n					n/a
	kalgebra	kalgebra	NOUN	n/a	d001.s041.t016➕d001.s041.t021	kalgebra➕kalgebra	kalgebra	N	n/a
d001.s041.t006	main	main	ADJ	bn:00099598a	d001.s041.t014	principal	principal	J	bn:00099598a
d001.s041.t007	window	window	NOUN	bn:00081292n	d001.s041.t018	ventana	ventana	N	bn:00081292n
d001.s041.t008	consists	consist	VERB	bn:00085498v	d001.s041.t022	consta	constar	V	bn:00085498v
	in	in	ADP	n/a	d001.s041.t023	de		X	n/a
	a	a	DET	n/a					n/a
d001.s041.t009	Console	console	NOUN	bn:00022002n	d001.s041.t027	Consola	consola	N	bn:00022002n
	tab	tab	NOUN	n/a					n/a
	,	,	.	n/a	d001.s041.t028	,		X	n/a
	a	a	DET	n/a					n/a
	2D	2d	NOUN	n/a	d001.s041.t030	2D	2d	N	n/a
d001.s041.t010	Graph	graph	NOUN	bn:00041412n					n/a
	tab	tab	NOUN	n/a					n/a
	,	,	.	n/a	d001.s041.t031	,		X	n/a
	a	a	DET	n/a					n/a
d001.s041.t011	3D	3d	NOUN	bn:00000102n	d001.s041.t033	3D	3d	N	bn:00000102n
d001.s041.t012	Graph	graph	NOUN	bn:00041412n	d001.s041.t029	Gráfica	gráfica	N	bn:00041412n
	tab	tab	NOUN	n/a					n/a
	and	and	CONJ	n/a	d001.s041.t034	y		X	n/a
	a	a	DET	n/a					n/a
d001.s041.t013	Dictionary	dictionary	NOUN	bn:00026967n	d001.s041.t035	Diccionario	diccionario	N	bn:00026967n
	tab	tab	NOUN	n/a					n/a
	.	.	.	n/a	d001.s041.t036	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
d001.s042.t001	Below	below	ADV	bn:00114401r	d001.s042.t001	Bajo		X	n/a
	these	these	DET	n/a	d001.s042.t002	estas		X	n/a
	tabs	tab	NOUN	n/a					n/a
	you	you	PRON	n/a					n/a
	will	will	VERB	n/a					n/a
d001.s042.t002	find	find	VERB	bn:00086708v	d001.s042.t004	encontrará	encontrar	V	bn:00086708v
	an	a	DET	n/a	d001.s042.t005	un		X	n/a
d001.s042.t003	input	input	NOUN	bn:00046850n	d001.s042.t008	entrada	entrada	N	bn:00046850n
d001.s042.t004	field	field	NOUN	bn:00034274n	d001.s042.t006	campo	campo	N	bn:00034274n
	to	to	PRT	n/a	d001.s042.t009	donde	donde	R	n/a
d001.s042.t005	type	type	VERB	bn:00095295v	d001.s042.t011	introducir	introducir	V	n/a
	your	you	PRON	n/a	d001.s042.t012	sus		X	n/a
d001.s042.t006	functions	function	NOUN	bn:00036821n	d001.s042.t013➕d001.s042.t017	funciones➕cálculos	función	N	bn:00036821n
	or	or	CONJ	n/a	d001.s042.t014	o		X	n/a
d001.s042.t007	do	do	VERB	bn:00087108v	d001.s042.t015	realizar	realizar	V	bn:00087108v
	your	you	PRON	n/a	d001.s042.t016	sus		X	n/a
d001.s042.t008	calculations	calculation	NOUN	bn:00014689n	d001.s042.t017	cálculos	cálculo	N	bn:00014689n
	.	.	.	n/a	d001.s042.t018	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	If	if	ADP	n/a	d001.s043.t001	Para		X	n/a
	we	we	PRON	n/a					n/a
d001.s043.t001	want	want	VERB	bn:00086682v					n/a
	to	to	PRT	n/a					n/a
d001.s043.t002	understand	understand	VERB	bn:00095375v	d001.s043.t002	entender	entender	V	bn:00095375v
	how	how	ADV	n/a	d001.s043.t003	cómo	cómo	R	n/a
	it	it	PRON	n/a					n/a
d001.s043.t003	works	work	VERB	bn:00088629v	d001.s043.t004	funciona	funcionar	V	bn:00088629v
	,	,	.	n/a	d001.s043.t005	,		X	n/a
	the	the	DET	n/a					n/a
d001.s043.t004	best	best	ADJ	bn:00098274a					n/a
d001.s043.t005	thing	thing	NOUN	bn:00076919n					n/a
	we	we	PRON	n/a					n/a
	can	can	VERB	n/a					n/a
d001.s043.t006	do	do	VERB	bn:00087108v					n/a
	is	be	VERB	n/a					n/a
	to	to	PRT	n/a					n/a
d001.s043.t007	realize	realize	VERB	bn:00092443v					n/a
	that	that	DET	n/a	d001.s043.t008	que		X	n/a
	our	we	PRON	n/a	d001.s043.t011	introducimos	introducir	V	n/a
d001.s043.t008	input	input	NOUN	bn:00046850n	d001.s043.t011	introducimos	introducir	V	n/a
	is	be	VERB	n/a	d001.s043.t012	está	estar	V	n/a
	being	be	VERB	n/a	d001.s043.t013	siendo	ser	V	n/a
d001.s043.t009	converted	convert	VERB	bn:00085761v	d001.s043.t014	convertido	convertir	V	bn:00085761v
	into	into	ADP	n/a	d001.s043.t015	a		X	n/a
	MathML	mathml	NOUN	n/a	d001.s043.t016	MathML	mathml	N	n/a
	although	although	ADP	n/a	d001.s043.t018	aunque		X	n/a
	it	it	PRON	n/a					n/a
	is	be	VERB	n/a	d001.s043.t020	es	ser	V	n/a
d001.s043.t010	not	not	ADV	bn:00116360r	d001.s043.t019	no	no	N	n/a
d001.s043.t011	necessary	necessary	ADJ	bn:00107182a	d001.s043.t021	necesario	necesario	J	bn:00107182a
	to	to	PRT	n/a					n/a
d001.s043.t012	know	know	VERB	bn:00090143v	d001.s043.t022	conocer	conocer	V	bn:00090143v
	MathML	mathml	NOUN	n/a	d001.s043.t023	MathML	mathml	N	n/a
	.	.	.	n/a	d001.s043.t024	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	I	I	PRON	n/a	d001.s044.t001	He	haber	V	n/a
	have	have	VERB	n/a					n/a
d001.s044.t001	based	base	VERB	bn:00083141v	d001.s044.t002	basado	basar	V	bn:00083141v
	the	the	DET	n/a	d001.s044.t003	la		X	n/a
	syntax	syntax	NOUN	n/a	d001.s044.t004	sintaxis	sintaxis	N	n/a
d001.s044.t002	basically	basically	ADV	bn:00114508r					n/a
	on	on	ADP	n/a	d001.s044.t005	en		X	n/a
d001.s044.t003	common sense	common_sense	NOUN	bn:00021164n	d001.s044.t007➕d001.s044.t008	sentido➕común	sentido	N➕J	n/a
	,	,	.	n/a	d001.s044.t009	,		X	n/a
	it	it	PRON	n/a					n/a
	should	should	VERB	n/a	d001.s044.t013	debería	deber	V	n/a
d001.s044.t004	not	not	ADV	bn:00116360r					n/a
	be	be	VERB	n/a	d001.s044.t014	ser	ser	V	n/a
d001.s044.t005	hard	hard	ADJ	bn:00101358a	d001.s044.t015	asequible	asequible	J	n/a
	for	for	ADP	n/a	d001.s044.t016	para		X	n/a
	anyone	anyone	NOUN	n/a	d001.s044.t017	todos		X	n/a
	.	.	.	n/a	d001.s044.t018	.		X	n/a
	-end-	-end-	-end-	n/a					n/a
	I	I	PRON	n/a	d001.s045.t001	He	haber	V	n/a
	ve	ve	VERB	n/a					n/a
d001.s045.t001	looked	look	VERB	bn:00090448v	d001.s045.t002	tenido	tener	V	n/a
d001.s045.t002	closely	closely	ADV	bn:00114748r					n/a
	to	to	PRT	n/a	d001.s045.t019	a		X	n/a
	maxima	maximum	NOUN	n/a	d001.s045.t009	Maxima	maxima	N	n/a
	and	and	CONJ	n/a	d001.s045.t010	y		X	n/a
	maple	maple	VERB	n/a	d001.s045.t011	Maple	maple	N	n/a
	s	s	NOUN	n/a					n/a
	syntax	syntax	NOUN	n/a	d001.s045.t007	sintaxis	sintaxis	N	n/a
	so	so	ADP	n/a	d001.s045.t014	lo		X	n/a
	they	they	PRON	n/a	d001.s045.t020	estas		X	n/a
d001.s045.t003	look	look	VERB	bn:00090452v					n/a
d001.s045.t004	very	very	ADV	bn:00116789r	d001.s045.t017	muy	muy	R	bn:00116789r
d001.s045.t005	similar	similar	ADJ	bn:00105977a	d001.s045.t018	similar	similar	J	bn:00105977a
	.	.	.	n/a	d001.s045.t021	.		X	n/a
	+	+	.	n/a	d001.s045.t022	+		X	n/a
	-	-	.	n/a	d001.s045.t023	-		X	n/a
	*	*	.	n/a	d001.s045.t024	*		X	n/a
	/	/	.	n/a	d001.s045.t025	/		X	n/a
	:	:	.	n/a	d001.s045.t026	:		X	n/a
d001.s045.t006	Addition	addition	NOUN	bn:00001296n					n/a
	,	,	.	n/a	d001.s045.t028	,		X	n/a
d001.s045.t007	subtraction	subtraction	NOUN	bn:00055233n					n/a
	,	,	.	n/a	d001.s045.t028➕d001.s045.t030	,➕,		X	n/a
d001.s045.t008	multiplication	multiplication	NOUN	bn:00056300n	d001.s045.t031	multiplicación	multiplicación	N	bn:00056300n
	and	and	CONJ	n/a	d001.s045.t032	y		X	n/a
d001.s045.t009	division	division	NOUN	bn:00027919n	d001.s045.t033	división	división	N	bn:00027919n
	.	.	.	n/a	d001.s045.t034	.		X	n/a
	^	^	.	n/a	d001.s045.t035	^		X	n/a
	,	,	.	n/a	d001.s045.t036	,		X	n/a
	**	**	.	n/a	d001.s045.t037	**	**	V	n/a
	:	:	.	n/a	d001.s045.t038	:		X	n/a
d001.s045.t010	Power	power	NOUN	bn:00032355n	d001.s045.t039	potencia	potencia	N	bn:00032355n
	,	,	.	n/a	d001.s045.t040	,		X	n/a
	you	you	PRON	n/a					n/a
	can	can	VERB	n/a	d001.s045.t041	puede	poder	V	n/a
