Token ID	Token	Lemma	POS	BN Synset	Token ID ES	Token ES	Lemma ES	POS ES	Sense ES
d001.s035.t002	not	not	ADV	bn:00116360r	d001.s035.t004	no	no	N	bn:00116360r
d001.s035.t003	received	receive	VERB	bn:00087863v	d001.s035.t006	recibido	recibir	V	bn:00087863v
d001.s035.t004	chemotherapy	chemotherapy	NOUN	bn:00018141n	d001.s035.t008	quimioterapia	quimioterapia	N	bn:00018141n
	in	in	ADP						
	the	the	DET						
d001.s035.t005	past	past	NOUN	bn:00060928n					
	,	,	.		d001.s035.t009	,		X	
	the	the	DET		d001.s035.t010	el		X	
d001.s035.t006	average	average	ADJ	bn:00097854a	d001.s035.t012	medio	medio	J	bn:00097854a
d001.s035.t007	survival	survival	NOUN	bn:00030811n	d001.s035.t014	supervivencia	supervivencia	N	bn:00030811n
d001.s035.t008	time	time	NOUN	bn:00077268n	d001.s035.t011	tiempo	tiempo	N	bn:00077268n
	was	be	VERB		d001.s035.t015	fue	ser	V	
	10.3	10.3	NUM		d001.s035.t017	10,3		X	
d001.s035.t009	months	month	NOUN	bn:00055794n	d001.s035.t018	meses	mes	N	bn:00055794n
	in	in	ADP		d001.s035.t019	en		X	
	both	both	DET		d001.s035.t020	ambos		X	
d001.s035.t010	groups	group	NOUN	bn:00041942n	d001.s035.t021	grupos	grupo	N	bn:00041942n
	.	.	.		d001.s035.t022	.		X	
	-end-	-end-	-end-						
d001.s036.t001	However	however	ADV	bn:00115696r	d001.s036.t001	No obstante	no~obstante	R	bn:00115696r
	,	,	.		d001.s036.t002	,		X	
	in	in	ADP						
	both	both	DET		d001.s036.t006	ambos		X	
d001.s036.t002	studies	study	NOUN	bn:00074790n	d001.s036.t007	estudios	estudio	N	bn:00074790n
	,	,	.		d001.s036.t002	,		X	
d001.s036.t003	patients	patient	NOUN	bn:00061017n	d001.s036.t004	pacientes	paciente	N	bn:00061017n
	whose	whose	PRON		d001.s036.t008	cuyo		X	
d001.s036.t004	cancer	cancer	NOUN	bn:00015180n	d001.s036.t009	cáncer	cáncer	N	bn:00015180n
	was	be	VERB		d001.s036.t011	afectaba	afectar	V	
d001.s036.t005	not	not	ADV	bn:00116360r	d001.s036.t010	no	no	N	bn:00116360r
d001.s036.t006	affecting	affect	VERB	bn:00082427v	d001.s036.t011	afectaba	afectar	V	bn:00082427v
d001.s036.t007	squamous cells	squamous_cell	NOUN	bn:00073708n	d001.s036.t014➕d001.s036.t015	células➕escamosas	célula	N➕J	bn:00073708n
d001.s036.t008	had	have	VERB	bn:00088745v	d001.s036.t016	presentaban	presentar	V	bn:00088745v
d001.s036.t009	longer	long	ADJ	bn:00106124a	d001.s036.t018	mayor	grande	J	bn:00106124a
d001.s036.t010	survival	survival	NOUN	bn:00030811n	d001.s036.t021	supervivencia	supervivencia	N	bn:00030811n
d001.s036.t011	times	time	NOUN	bn:00077268n	d001.s036.t019	tiempo	tiempo	N	bn:00077268n
	if	if	ADP		d001.s036.t022	cuando		X	
	they	they	PRON		d001.s036.t023	recibían	recibir	V	
	received	receive	VERB		d001.s036.t023	recibían	recibir	V	
	Alimta	alimta	NOUN		d001.s036.t024	Alimta	alimta	N	
	than	than	ADP		d001.s036.t025	que		X	
	if	if	ADP		d001.s036.t026	cuando		X	
	they	they	PRON		d001.s036.t027	recibían	recibir	V	
	received	receive	VERB		d001.s036.t027	recibían	recibir	V	
	the	the	DET		d001.s036.t028	el		X	
	comparator	comparator	NOUN		d001.s036.t029➕d001.s036.t031	medicamento➕comparación	medicamento	N	
	.	.	.		d001.s036.t032	.		X	
	-end-	-end-	-end-						
	In	in	ADP		d001.s037.t001	Por el contrario	por el contrario	R	
d001.s037.t001	contrast	contrast	NOUN	bn:00022261n	d001.s037.t001	Por el contrario	por el contrario	R	bn:00022261n
	,	,	.		d001.s037.t002	,		X	
d001.s037.t002	patients	patient	NOUN	bn:00061017n	d001.s037.t004	pacientes	paciente	N	bn:00061017n
	whose	whose	PRON		d001.s037.t005	cuyo		X	
d001.s037.t003	cancer	cancer	NOUN	bn:00015180n	d001.s037.t006	cáncer	cáncer	N	bn:00015180n
	was	be	VERB		d001.s037.t007	estaba	estar	V	
d001.s037.t004	affecting	affect	VERB	bn:00082427v	d001.s037.t008	afectando	afectar	V	bn:00082427v
d001.s037.t005	squamous cells	squamous_cell	NOUN	bn:00073708n	d001.s037.t011➕d001.s037.t012	células➕escamosas	célula	N➕J	bn:00073708n
d001.s037.t006	had	have	VERB	bn:00088745v	d001.s037.t013	presentaron	presentar	V	bn:00088745v
d001.s037.t007	shorter	short	ADJ	bn:00110561a	d001.s037.t017➕d001.s037.t018	más➕breve	más	R➕J	bn:00110561a
d001.s037.t008	survival	survival	NOUN	bn:00030811n	d001.s037.t016	supervivencia	supervivencia	N	bn:00030811n
d001.s037.t009	times	time	NOUN	bn:00077268n	d001.s037.t014	tiempos	tiempo	N	bn:00077268n
	if	if	ADP		d001.s037.t019	si		X	
	they	they	PRON		d001.s037.t021	les		X	
	received	receive	VERB		d001.s037.t023	con		X	
	Alimta	alimta	NOUN		d001.s037.t024	Alimta	alimta	N	
	.	.	.		d001.s037.t025	.		X	
	kalgebra	kalgebra	NOUN		d001.s037.t026	kalgebra	kalgebra	N	
	is	be	VERB		d001.s037.t027	es	ser	V	
	a	a	DET		d001.s037.t028	una		X	
d001.s037.t010	mathematical	mathematical	ADJ	bn:00106488a					
	calculator	calculator	NOUN		d001.s037.t029	calculadora	calculadora	N	
d001.s037.t011	based	base	VERB	bn:00083141v	d001.s037.t031	basada	basar	V	bn:00083141v
	on	on	ADP		d001.s037.t032	en		X	
	content	content	NOUN						
d001.s037.t012	markup	markup	NOUN	bn:00053491n	d001.s037.t036	marcado	marcado	N	bn:00053491n
	MathML	mathml	NOUN		d001.s037.t037	MathML	mathml	N	
	language	language	NOUN		d001.s037.t034	lenguaje	lenguaje	N	
	.	.	.		d001.s037.t038	.		X	
	-end-	-end-	-end-						
d001.s038.t001	Nowadays	nowadays	ADV	bn:00116382r	d001.s038.t001	Hoy	hoy	R	bn:00116382r
	it	it	PRON						
	is	be	VERB		d001.s038.t004	es	ser	V	
d001.s038.t002	capable	capable	ADJ	bn:00099215a	d001.s038.t005	capaz	capaz	J	bn:00099215a
	to	to	PRT		d001.s038.t006	de		X	
d001.s038.t003	make	make	VERB	bn:00090557v	d001.s038.t007	realizar	realizar	V	bn:00090557v
d001.s038.t004	simple	simple	ADJ	bn:00102111a	d001.s038.t009	simples	simple	J	bn:00102111a
	MathML	mathml	NOUN		d001.s038.t016	MathML	mathml	N	
d001.s038.t005	operations	operation	NOUN	bn:00053826n	d001.s038.t008➕d001.s038.t011	operaciones➕aritméticas	operación	N➕J	bn:00053826n
	(	(	.		d001.s038.t010	(		X	
d001.s038.t006	arithmetic	arithmetic	ADJ	bn:00097495a	d001.s038.t011	aritméticas	aritmético	J	bn:00097495a
	and	and	CONJ		d001.s038.t012	y		X	
	logical	logical	ADJ		d001.s038.t013	lógicas	lógico	J	
	)	)	.		d001.s038.t014	)		X	
	and	and	CONJ		d001.s038.t017	y		X	
	to	to	PRT		d001.s038.t018	de		X	
	representate	representate	VERB		d001.s038.t019	representarlas	representar	V	
	2D	2d	NOUN						
	and	and	CONJ		d001.s038.t024	y		X	
d001.s038.t007	3D	3d	NOUN	bn:00000102n	d001.s038.t025	tres		X	bn:00000102n
d001.s038.t008	graphs	graph	NOUN	bn:00041412n	d001.s038.t021	gráficas	gráfica	N	bn:00041412n
	.	.	.		d001.s038.t027	.		X	
	-end-	-end-	-end-						
	It	it	PRON						
	is	be	VERB		d001.s039.t002	es	ser	V	
d001.s039.t001	actually	actually	ADV	bn:00114120r					
d001.s039.t002	not	not	ADV	bn:00116360r	d001.s039.t001	No	no	N	bn:00116360r
d001.s039.t003	necessary	necessary	ADJ	bn:00107182a	d001.s039.t003	necesario	necesario	J	bn:00107182a
	to	to	PRT						
d001.s039.t004	know	know	VERB	bn:00090143v	d001.s039.t004	conocer	conocer	V	bn:00090143v
	MathML	mathml	NOUN		d001.s039.t005	MathML	mathml	N	
	to	to	PRT		d001.s039.t006	para		X	
d001.s039.t005	use	use	VERB	bn:00082705v	d001.s039.t007	usar	usar	V	bn:00082705v
	kalgebra	kalgebra	NOUN		d001.s039.t008	kalgebra	kalgebra	N	
	.	.	.		d001.s039.t009	.		X	
	kalgebra	kalgebra	NOUN		d001.s039.t010	kalgebra	kalgebra	N	
	is	be	VERB		d001.s039.t011	es	ser	V	
	a	a	DET		d001.s039.t012	una		X	
	MathML	mathml	NOUN		d001.s039.t017	MathML	mathml	N	
d001.s039.t006	based	base	VERB	bn:00083141v	d001.s039.t015	basada	basar	V	bn:00083141v
d001.s039.t007	graph	graph	NOUN	bn:00041412n					
	calculator	calculator	NOUN		d001.s039.t013	calculadora	calculadora	N	
	.	.	.		d001.s039.t018	.		X	
	-end-	-end-	-end-						
	Although	although	ADP		d001.s040.t001	Aunque		X	
	it	it	PRON						
	was	be	VERB		d001.s040.t005	estuvo	estar	V	
d001.s040.t001	initially	initially	ADV	bn:00114055r	d001.s040.t003➕d001.s040.t004	un➕principio		X➕N	bn:00114055r
	MathML	mathml	NOUN		d001.s040.t008	MathML	mathml	N	
d001.s040.t002	oriented	orient	VERB	bn:00091201v	d001.s040.t006	orientado	orientar	V	bn:00091201v
	it	it	PRON		d001.s040.t009	,		X	
	can	can	VERB		d001.s040.t011	puede	poder	V	
d001.s040.t003	now	now	ADV	bn:00114424r	d001.s040.t010	actualmente	actualmente	R	bn:00114424r
	be	be	VERB		d001.s040.t012	ser	ser	V	
d001.s040.t004	used	use	VERB	bn:00082705v	d001.s040.t013	usado	usar	V	bn:00082705v
	by	by	ADP		d001.s040.t014	por		X	
	everyone	everyone	NOUN		d001.s040.t016	persona	persona	N	
	with	with	ADP						
d001.s040.t005	little	little	ADJ	bn:00106058a	d001.s040.t020	pocos		X	bn:00106058a
d001.s040.t006	mathematical	mathematical	ADJ	bn:00106488a	d001.s040.t022	matemáticos	matemático	J	bn:00106488a
d001.s040.t007	knowledge	knowledge	NOUN	bn:00020452n	d001.s040.t021	conocimientos	conocimiento	N	bn:00020452n
	.	.	.		d001.s040.t023	.		X	
	-end-	-end-	-end-						
d001.s041.t001	Here	here	ADV	bn:00115639r	d001.s041.t001	Aquí	aquí	R	bn:00115639r
	's	'	VERB						
	a	a	DET		d001.s041.t004	una		X	
	screenshot	screenshot	NOUN		d001.s041.t005	captura	captura	N	
	of	of	ADP		d001.s041.t006	de		X	
	kalgebra	kalgebra	NOUN		d001.s041.t011	kalgebra	kalgebra	N	
d001.s041.t002	main	main	ADJ	bn:00099598a	d001.s041.t009	principal	principal	J	bn:00099598a
d001.s041.t003	window	window	NOUN	bn:00081292n					
	kalgebra	kalgebra	NOUN						
d001.s041.t004	main	main	ADJ	bn:00099598a					
d001.s041.t005	window	window	NOUN	bn:00081292n					
	kalgebra	kalgebra	NOUN		d001.s041.t016➕d001.s041.t021	kalgebra➕kalgebra	kalgebra	N	
d001.s041.t006	main	main	ADJ	bn:00099598a	d001.s041.t014	principal	principal	J	bn:00099598a
d001.s041.t007	window	window	NOUN	bn:00081292n	d001.s041.t018	ventana	ventana	N	bn:00081292n
d001.s041.t008	consists	consist	VERB	bn:00085498v	d001.s041.t022	consta	constar	V	bn:00085498v
	in	in	ADP		d001.s041.t023	de		X	
	a	a	DET						
d001.s041.t009	Console	console	NOUN	bn:00022002n	d001.s041.t027	Consola	consola	N	bn:00022002n
	tab	tab	NOUN						
	,	,	.		d001.s041.t028	,		X	
	a	a	DET						
	2D	2d	NOUN		d001.s041.t030	2D	2d	N	
d001.s041.t010	Graph	graph	NOUN	bn:00041412n					
	tab	tab	NOUN						
	,	,	.		d001.s041.t031	,		X	
	a	a	DET						
d001.s041.t011	3D	3d	NOUN	bn:00000102n	d001.s041.t033	3D	3d	N	bn:00000102n
d001.s041.t012	Graph	graph	NOUN	bn:00041412n	d001.s041.t029	Gráfica	gráfica	N	bn:00041412n
	tab	tab	NOUN						
	and	and	CONJ		d001.s041.t034	y		X	
	a	a	DET						
d001.s041.t013	Dictionary	dictionary	NOUN	bn:00026967n	d001.s041.t035	Diccionario	diccionario	N	bn:00026967n
	tab	tab	NOUN						
	.	.	.		d001.s041.t036	.		X	
	-end-	-end-	-end-						
d001.s042.t001	Below	below	ADV	bn:00114401r	d001.s042.t001	Bajo		X	bn:00114401r
	these	these	DET		d001.s042.t002	estas		X	
	tabs	tab	NOUN						
	you	you	PRON						
	will	will	VERB						
d001.s042.t002	find	find	VERB	bn:00086708v	d001.s042.t004	encontrará	encontrar	V	bn:00086708v
	an	a	DET		d001.s042.t005	un		X	
d001.s042.t003	input	input	NOUN	bn:00046850n	d001.s042.t008	entrada	entrada	N	bn:00046850n
d001.s042.t004	field	field	NOUN	bn:00034274n	d001.s042.t006	campo	campo	N	bn:00034274n
	to	to	PRT		d001.s042.t009	donde	donde	R	
d001.s042.t005	type	type	VERB	bn:00095295v	d001.s042.t011	introducir	introducir	V	bn:00095295v
	your	you	PRON		d001.s042.t012	sus		X	
d001.s042.t006	functions	function	NOUN	bn:00036821n	d001.s042.t013➕d001.s042.t017	funciones➕cálculos	función	N	bn:00036821n
	or	or	CONJ		d001.s042.t014	o		X	
d001.s042.t007	do	do	VERB	bn:00087108v	d001.s042.t015	realizar	realizar	V	bn:00087108v
	your	you	PRON		d001.s042.t016	sus		X	
d001.s042.t008	calculations	calculation	NOUN	bn:00014689n	d001.s042.t017	cálculos	cálculo	N	bn:00014689n
	.	.	.		d001.s042.t018	.		X	
	-end-	-end-	-end-						
	If	if	ADP		d001.s043.t001	Para		X	
	we	we	PRON						
d001.s043.t001	want	want	VERB	bn:00086682v					
	to	to	PRT						
d001.s043.t002	understand	understand	VERB	bn:00095375v	d001.s043.t002	entender	entender	V	bn:00095375v
	how	how	ADV		d001.s043.t003	cómo	cómo	R	
	it	it	PRON						
d001.s043.t003	works	work	VERB	bn:00088629v	d001.s043.t004	funciona	funcionar	V	bn:00088629v
	,	,	.		d001.s043.t005	,		X	
	the	the	DET						
d001.s043.t004	best	best	ADJ	bn:00098274a					
d001.s043.t005	thing	thing	NOUN	bn:00076919n					
	we	we	PRON						
	can	can	VERB						
d001.s043.t006	do	do	VERB	bn:00087108v					
	is	be	VERB						
	to	to	PRT						
d001.s043.t007	realize	realize	VERB	bn:00092443v					
	that	that	DET		d001.s043.t008	que		X	
	our	we	PRON		d001.s043.t011	introducimos	introducir	V	
d001.s043.t008	input	input	NOUN	bn:00046850n	d001.s043.t011	introducimos	introducir	V	bn:00046850n
	is	be	VERB		d001.s043.t012	está	estar	V	
	being	be	VERB		d001.s043.t013	siendo	ser	V	
d001.s043.t009	converted	convert	VERB	bn:00085761v	d001.s043.t014	convertido	convertir	V	bn:00085761v
	into	into	ADP		d001.s043.t015	a		X	
	MathML	mathml	NOUN		d001.s043.t016	MathML	mathml	N	
	although	although	ADP		d001.s043.t018	aunque		X	
	it	it	PRON						
	is	be	VERB		d001.s043.t020	es	ser	V	
d001.s043.t010	not	not	ADV	bn:00116360r	d001.s043.t019	no	no	N	bn:00116360r
d001.s043.t011	necessary	necessary	ADJ	bn:00107182a	d001.s043.t021	necesario	necesario	J	bn:00107182a
	to	to	PRT						
d001.s043.t012	know	know	VERB	bn:00090143v	d001.s043.t022	conocer	conocer	V	bn:00090143v
	MathML	mathml	NOUN		d001.s043.t023	MathML	mathml	N	
	.	.	.		d001.s043.t024	.		X	
	-end-	-end-	-end-						
	I	I	PRON		d001.s044.t001	He	haber	V	
	have	have	VERB						
d001.s044.t001	based	base	VERB	bn:00083141v	d001.s044.t002	basado	basar	V	bn:00083141v
	the	the	DET		d001.s044.t003	la		X	
	syntax	syntax	NOUN		d001.s044.t004	sintaxis	sintaxis	N	
d001.s044.t002	basically	basically	ADV	bn:00114508r					
	on	on	ADP		d001.s044.t005	en		X	
d001.s044.t003	common sense	common_sense	NOUN	bn:00021164n	d001.s044.t007➕d001.s044.t008	sentido➕común	sentido	N➕J	bn:00021164n
	,	,	.		d001.s044.t009	,		X	
	it	it	PRON						
	should	should	VERB		d001.s044.t013	debería	deber	V	
d001.s044.t004	not	not	ADV	bn:00116360r					
	be	be	VERB		d001.s044.t014	ser	ser	V	
d001.s044.t005	hard	hard	ADJ	bn:00101358a	d001.s044.t015	asequible	asequible	J	bn:00101358a
	for	for	ADP		d001.s044.t016	para		X	
	anyone	anyone	NOUN		d001.s044.t017	todos		X	
	.	.	.		d001.s044.t018	.		X	
	-end-	-end-	-end-						
	I	I	PRON		d001.s045.t001	He	haber	V	
	ve	ve	VERB						
d001.s045.t001	looked	look	VERB	bn:00090448v	d001.s045.t002	tenido	tener	V	bn:00090448v
d001.s045.t002	closely	closely	ADV	bn:00114748r					
	to	to	PRT		d001.s045.t019	a		X	
	maxima	maximum	NOUN		d001.s045.t009	Maxima	maxima	N	
	and	and	CONJ		d001.s045.t010	y		X	
	maple	maple	VERB		d001.s045.t011	Maple	maple	N	
	s	s	NOUN						
	syntax	syntax	NOUN		d001.s045.t007	sintaxis	sintaxis	N	
	so	so	ADP		d001.s045.t014	lo		X	
	they	they	PRON		d001.s045.t020	estas		X	
d001.s045.t003	look	look	VERB	bn:00090452v					
d001.s045.t004	very	very	ADV	bn:00116789r	d001.s045.t017	muy	muy	R	bn:00116789r
d001.s045.t005	similar	similar	ADJ	bn:00105977a	d001.s045.t018	similar	similar	J	bn:00105977a
	.	.	.		d001.s045.t021	.		X	
	+	+	.		d001.s045.t022	+		X	
	-	-	.		d001.s045.t023	-		X	
	*	*	.		d001.s045.t024	*		X	
	/	/	.		d001.s045.t025	/		X	
	:	:	.		d001.s045.t026	:		X	
d001.s045.t006	Addition	addition	NOUN	bn:00001296n					
	,	,	.		d001.s045.t028	,		X	
d001.s045.t007	subtraction	subtraction	NOUN	bn:00055233n					
	,	,	.		d001.s045.t028➕d001.s045.t030	,➕,		X	
d001.s045.t008	multiplication	multiplication	NOUN	bn:00056300n	d001.s045.t031	multiplicación	multiplicación	N	bn:00056300n
	and	and	CONJ		d001.s045.t032	y		X	
d001.s045.t009	division	division	NOUN	bn:00027919n	d001.s045.t033	división	división	N	bn:00027919n
	.	.	.		d001.s045.t034	.		X	
	^	^	.		d001.s045.t035	^		X	
	,	,	.		d001.s045.t036	,		X	
	**	**	.		d001.s045.t037	**	**	V	
	:	:	.		d001.s045.t038	:		X	
d001.s045.t010	Power	power	NOUN	bn:00032355n	d001.s045.t039	potencia	potencia	N	bn:00032355n
	,	,	.		d001.s045.t040	,		X	
	you	you	PRON						
	can	can	VERB		d001.s045.t041	puede	poder	V	
d001.s045.t011	use	use	VERB	bn:00082705v	d001.s045.t042	usar	usar	V	bn:00082705v
	them	they	PRON						
	both	both	DET		d001.s045.t046	dos		X	
	.	.	.		d001.s045.t048	.		X	
	-end-	-end-	-end-						
d001.s046.t001	Also	also	ADV	bn:00114246r	d001.s046.t001	Asimismo	asimismo	R	bn:00114246r
	it	it	PRON						
	is	be	VERB						
d001.s046.t002	possible	possible	ADJ	bn:00108829a	d001.s046.t003	puede	poder	V	bn:00108829a
	to	to	PRT						
d001.s046.t003	use	use	VERB	bn:00082705v	d001.s046.t004	usar	usar	V	bn:00082705v
	the	the	DET		d001.s046.t005	los		X	
	unicode	unicode	X		d001.s046.t007	unicode	unicode	N	
	²	²	X		d001.s046.t008	²		X	
	characters	character	NOUN		d001.s046.t006	caracteres	carácter	N	
	.	.	.		d001.s046.t009	.		X	
	-end-	-end-	-end-						
d001.s047.t001	Powers	power	NOUN	bn:00032355n	d001.s047.t002	potencias	potencia	N	bn:00032355n
	are	be	VERB		d001.s047.t003	son	ser	V	
	one	one	NUM		d001.s047.t005	una		X	
d001.s047.t002	way	way	NOUN	bn:00001965n	d001.s047.t006	forma	forma	N	bn:00001965n
	to	to	PRT		d001.s047.t007	de		X	
d001.s047.t003	make	make	VERB	bn:00090557v	d001.s047.t008	expresar	expresar	V	bn:00090557v
d001.s047.t004	roots	root	NOUN	bn:00068247n	d001.s047.t009	raíces	raíz	N	bn:00068247n
d001.s047.t005	too	too	ADV	bn:00114246r	d001.s047.t004	también	también	R	bn:00114246r
	.	.	.		d001.s047.t010	.		X	
	-gt	-gt	NOUN		d001.s047.t011	-gt		X	
	:	:	.		d001.s047.t012	:		X	
	It	it	PRON		d001.s047.t013	Permite	permitir	V	
	s	s	VERB						
	the	the	DET						
d001.s047.t006	way	way	NOUN	bn:00033729n					
	to	to	PRT						
d001.s047.t007	specify	specify	VERB	bn:00086468v	d001.s047.t014	especificar	especificar	V	bn:00086468v
	the	the	DET		d001.s047.t015	la		X	
d001.s047.t008	bounded	bounded	ADJ	bn:00098761a					
d001.s047.t009	variable	variable	NOUN	bn:00079583n	d001.s047.t016	variable	variable	N	bn:00079583n
	in	in	ADP		d001.s047.t018	en		X	
	a	a	DET		d001.s047.t019	una		X	
d001.s047.t010	function	function	NOUN	bn:00036821n	d001.s047.t020	función	función	N	bn:00036821n
	.	.	.		d001.s047.t021	.		X	
	(	(	.		d001.s047.t022	(		X	
	)	)	.		d001.s047.t023	)		X	
	:	:	.		d001.s047.t024	:		X	
	It	it	PRON						
	is	be	VERB						
d001.s047.t011	used	use	VERB	bn:00082705v	d001.s047.t026	usa	usar	V	bn:00082705v
	to	to	PRT		d001.s047.t027	para		X	
d001.s047.t012	specify	specify	VERB	bn:00091005v	d001.s047.t028	especificar	especificar	V	bn:00091005v
	a	a	DET		d001.s047.t029	una		X	
d001.s047.t013	higher	high	ADJ	bn:00104162a	d001.s047.t031	mayor	grande	J	bn:00104162a
d001.s047.t014	priority	priority	NOUN	bn:00004489n	d001.s047.t030	prioridad	prioridad	N	bn:00004489n
	.	.	.		d001.s047.t032	.		X	
	abc(params)	abc(params)	NOUN		d001.s047.t033	abc(parámetros)		X	
	:	:	.		d001.s047.t034	:		X	
	When	when	ADV		d001.s047.t035	Cuando		X	
	the	the	DET		d001.s047.t036	el		X	
d001.s047.t015	parser	parser	NOUN	bn:00060753n					
d001.s047.t016	finds	find	VERB	bn:00086708v	d001.s047.t039	encuentra	encontrar	V	bn:00086708v
	a	a	DET		d001.s047.t040	una		X	
d001.s047.t017	function	function	NOUN	bn:00036821n	d001.s047.t041	función	función	N	bn:00036821n
	,	,	.		d001.s047.t042	,		X	
	it	it	PRON						
d001.s047.t018	checks	check	VERB	bn:00082813v	d001.s047.t043	comprueba	comprobar	V	bn:00082813v
	if	if	ADP		d001.s047.t044	si		X	
	abc	abc	NOUN		d001.s047.t046	abc	abc	N	
	is	be	VERB		d001.s047.t048	es	ser	V	
	an	a	DET		d001.s047.t049	un		X	
d001.s047.t019	operator	operator	NOUN	bn:00059141n	d001.s047.t050	operador	operador	N	bn:00059141n
	.	.	.		d001.s047.t051	.		X	
	-end-	-end-	-end-						
	If	if	ADP		d001.s048.t001	Si		X	
	it	it	PRON						
	is	be	VERB		d001.s048.t003	es	ser	V	
	,	,	.		d001.s048.t004	,		X	
	it	it	PRON		d001.s048.t005	lo		X	
	will	will	VERB						
	be	be	VERB						
d001.s048.t001	treated	treat	VERB	bn:00095141v	d001.s048.t006	trata	tratar	V	bn:00095141v
	as	as	ADP		d001.s048.t007	como		X	
	an	a	DET		d001.s048.t008	un		X	
d001.s048.t002	operator	operator	NOUN	bn:00059141n	d001.s048.t009	operador	operador	N	bn:00059141n
	,	,	.						
	if	if	ADP		d001.s048.t010	si		X	
	it	it	PRON						
	is	be	VERB		d001.s048.t013	es	ser	V	
d001.s048.t003	not	not	ADV	bn:00116360r	d001.s048.t011	no	no	N	bn:00116360r
	,	,	.		d001.s048.t014	,		X	
	it	it	PRON		d001.s048.t015	lo		X	
	will	will	VERB						
	be	be	VERB						
d001.s048.t004	treated	treat	VERB	bn:00095141v	d001.s048.t016	trata	tratar	V	bn:00095141v
	as	as	ADP		d001.s048.t017	como		X	
	a	a	DET		d001.s048.t018	una		X	
d001.s048.t005	user	user	NOUN	bn:00079373n	d001.s048.t021	usuario	usuario	N	bn:00079373n
d001.s048.t006	function	function	NOUN	bn:00036821n	d001.s048.t019	función	función	N	bn:00036821n
	.	.	.		d001.s048.t022	.		X	
	:	:	.		d001.s048.t023	:		X	
	=	=	.		d001.s048.t024	=		X	
	:	:	.		d001.s048.t025	:		X	
	It	it	PRON						
	is	be	VERB						
d001.s048.t007	used	use	VERB	bn:00082705v	d001.s048.t027	usa	usar	V	bn:00082705v
	to	to	PRT		d001.s048.t028	para		X	
d001.s048.t008	define	define	VERB	bn:00086468v	d001.s048.t029	definir	definir	V	bn:00086468v
	a	a	DET		d001.s048.t033	una		X	
	variable	variable	ADJ		d001.s048.t034	variable	variable	N	
d001.s048.t009	value	value	NOUN	bn:00079508n	d001.s048.t031	valor	valor	N	bn:00079508n
	.	.	.		d001.s048.t035	.		X	
	?	?	.		d001.s048.t036	?		X	
	:	:	.		d001.s048.t037	:		X	
	Piecewise	piecewise	ADJ		d001.s048.t048	piecewise	piecewise	N	
d001.s048.t010	condition	condition	NOUN	bn:00021645n	d001.s048.t040	condiciones	condición	N	bn:00021645n
d001.s048.t011	definition	definition	NOUN	bn:00025928n	d001.s048.t038	definición	definición	N	bn:00025928n
	.	.	.		d001.s048.t051	.		X	
	-end-	-end-	-end-						
	Piecewise	piecewise	NOUN						
	is	be	VERB						
	the	the	DET						
d001.s049.t001	way	way	NOUN	bn:00033729n					
	we	we	PRON						
	can	can	VERB						
d001.s049.t002	define	define	VERB	bn:00086468v	d001.s049.t002	definir	definir	V	bn:00086468v
d001.s049.t003	conditional	conditional	ADJ	bn:00100214a	d001.s049.t004	condicionales	condicional	J	bn:00100214a
d001.s049.t004	operations	operation	NOUN	bn:00053826n	d001.s049.t003	operaciones	operación	N	bn:00053826n
	in	in	ADP		d001.s049.t005	en		X	
	kalgebra	kalgebra	NOUN		d001.s049.t006	kalgebra	kalgebra	N	
	.	.	.		d001.s049.t007	.		X	
	-end-	-end-	-end-						
	If	if	ADP		d001.s050.t001	Cuando		X	
	we	we	PRON		d001.s050.t002	introducimos	introducimos	V	
d001.s050.t001	introduce	introduce	VERB	bn:00087681v	d001.s050.t002	introducimos	introducimos	V	bn:00087681v
	the	the	DET		d001.s050.t003	la		X	
d001.s050.t002	condition	condition	NOUN	bn:00021645n	d001.s050.t004	condición	condición	N	bn:00021645n
	before	before	ADP		d001.s050.t005	antes		X	
	the	the	DET						
	?	?	.		d001.s050.t009	?		X	
	it	it	PRON						
	will	will	VERB						
d001.s050.t003	use	use	VERB	bn:00082705v	d001.s050.t013	utiliza	utilizar	V	bn:00082705v
	this	this	DET		d001.s050.t014	esta		X	
d001.s050.t004	condition	condition	NOUN	bn:00021645n	d001.s050.t015	condición	condición	N	bn:00021645n
d001.s050.t005	only if	only_if	ADV	bn:00116450r	d001.s050.t016➕d001.s050.t017	solo➕si	solo	R➕X	bn:00116450r
	it	it	PRON						
	is	be	VERB		d001.s050.t018	es	ser	V	
d001.s050.t006	true	true	ADJ	bn:00112148a	d001.s050.t019	verdadera	verdadero	J	bn:00112148a
	,	,	.		d001.s050.t021	,		X	
	if	if	ADP		d001.s050.t022	si		X	
	it	it	PRON						
d001.s050.t007	finds	find	VERB	bn:00086708v	d001.s050.t023	encuentra	encontrar	V	bn:00086708v
	a	a	DET		d001.s050.t024	un		X	
	?	?	.		d001.s050.t027	?		X	
	without	without	ADP		d001.s050.t029	sin		X	
	any	any	DET		d001.s050.t030	ninguna		X	
d001.s050.t008	condition	condition	NOUN	bn:00021645n	d001.s050.t031	condición	condición	N	bn:00021645n
	,	,	.		d001.s050.t032	,		X	
	it	it	PRON						
	will	will	VERB						
d001.s050.t009	enter	enter	VERB	bn:00085363v					
	in	in	ADP		d001.s050.t020	en cambio	en~cambio	R	
