Token ID	Token	Lemma	POS	Sense	BN Synset
f002.s010.t014	دهیم	داد#ده	VERB		bn:00087107v
f002.s010.t015	این	این	PRON		
f002.s010.t016	است	است	VERB		
f002.s010.t017	که	که	SCONJ		
f002.s010.t018	متوجه	متوجه	ADJ		
f002.s010.t019	شویم	شد#شو	VERB		bn:00082472v
f002.s010.t020	ورودی	ورودی	NOUN,EZ		bn:00046850n
f002.s010.t021	ما	ما	PRON		
f002.s010.t022	به	به	ADP		
f002.s010.t023	MathML	MathML	NOUN		bn:03313895n
f002.s010.t024	تبدیل	تبدیل	NOUN		bn:00084772v
f002.s010.t025	می‌شود	شد#شو	VERB		bn:00084772v
f002.s010.t026	،	،	PUNCT		
f002.s010.t027	اگرچه	اگرچه	SCONJ		
f002.s010.t028	نیازی	نیازیدن#نیاز	NOUN		bn:00026107n 
f002.s010.t029	به	به	ADP		
f002.s010.t030	دانستن	دانستن	NOUN,EZ		bn:00085261v
f002.s010.t031	MathML	MathML	NOUN		bn:03313895n
f002.s010.t032	نیست	نیست	VERB		bn:00116360r
f002.s010.t033	.	.	PUNCT		
f002.s011.t001	من	من	PRON		
f002.s011.t002	اساسا	اساسا	ADV		bn:00114508r
f002.s011.t003	نحو	نحو	NOUN		bn:02561609n
f002.s011.t004	را	را	ADP		
f002.s011.t005	بر	بر	ADP		
f002.s011.t006	اساس	اساس	NOUN,EZ		bn:00083141v
f002.s011.t007	عقل	عقل	NOUN,EZ		bn:00021164n
f002.s011.t008	سلیم	سلیم	ADJ		
f002.s011.t009	قرار	قرار	NOUN		
f002.s011.t010	داده‌ام	داد#ده	VERB		bn:00083141v
f002.s011.t011	،	،	PUNCT		
f002.s011.t012	نباید	نباید	VERB		bn:00056508n
f002.s011.t013	برای	برای	ADP,EZ		
f002.s011.t014	کسی	کسی	NOUN		bn:02268723n
f002.s011.t015	سخت	سخت	ADJ		bn:00101358a
f002.s011.t016	باشد	باشید#باش	VERB		bn:00083181v
f002.s011.t017	.	.	PUNCT		
f002.s012.t001	من	من	PRON		
f002.s012.t002	از	از	ADP		bn:00114748r
f002.s012.t003	نزدیک	نزدیک	NOUN		bn:00114748r
f002.s012.t004	به	به	ADP		
f002.s012.t005	ماکسیما	ماکسیما	NOUN		bn:03857246n
f002.s012.t006	و	و	CCONJ		
f002.s012.t007	سینتکس	سینتکس	NOUN		bn:02561609n
f002.s012.t008	maple	maple	NOUN		bn:03668936n
f002.s012.t009	نگاه	نگاه	NOUN		
f002.s012.t010	کرده‌ام	کرد#کن	VERB		bn:00090448v
f002.s012.t011	،	،	PUNCT		
f002.s012.t012	بنابراین	بنابراین	SCONJ		
f002.s012.t013	آنها	آنها	PRON		
f002.s012.t014	بسیار	بسیار	ADV		bn:00116789r
f002.s012.t015	شبیه	شبیه	ADJ		bn:00096782a
f002.s012.t016	به	به	ADP		
f002.s012.t017	نظر	نظر	NOUN		
f002.s012.t018	می‌رسند	رسید#رس	VERB		bn:00090452v
f002.s012.t019	.	.	PUNCT		
f002.s013.t001	#خطا	#خطا	NOUN		bn:00031485n
f002.s013.t002	!	!	PUNCT		
f002.s014.t001	^	^	NOUN		
f002.s014.t002	،	،	PUNCT		
f002.s014.t003	**	**	NOUN		
f002.s014.t004	:	:	PUNCT		
f002.s014.t005	قدرت	قدرت	NOUN		bn:00032355n 
f002.s014.t006	،	،	PUNCT		
f002.s014.t007	می‌توانید	توانست#توان	VERB		bn:13601970v
f002.s014.t008	از	از	ADP		
f002.s014.t009	هر	هر	DET		
f002.s014.t010	دو	دو	NUM		
f002.s014.t011	استفاده	استفاده	NOUN		
f002.s014.t012	کنید	کرد#کن	VERB		bn:00082705v
f002.s014.t013	.	.	PUNCT		
f002.s015.t001	همچنین	همچنین	CCONJ		bn:00114246r
f002.s015.t002	امکان	امکان	NOUN,EZ		bn:00063739n 
f002.s015.t003	استفاده	استفاده	NOUN		bn:00005092n
f002.s015.t004	از	از	ADP		
f002.s015.t005	کاراکترهای	کاراکتر	NOUN,EZ		bn:09438926n
f002.s015.t006	unicode²	unicode²	NOUN		bn:02529895n
f002.s015.t007	وجود	وجود	NOUN		
f002.s015.t008	دارد	داشت#دار	VERB		
f002.s015.t009	.	.	PUNCT		
f002.s016.t001	قدرت‌ها	قدرت	NOUN		bn:00032355n
f002.s016.t002	نیز	نیز	CCONJ		bn:00114246r
f002.s016.t003	یکی	یکی	NUM		
f002.s016.t004	از	از	ADP		
f002.s016.t005	راه‌های	راه	NOUN,EZ		bn:00001965n
f002.s016.t006	ایجاد	ایجاد	NOUN,EZ		bn:00023654n 
f002.s016.t007	ریشه	ریشه	NOUN		bn:00068247n
f002.s016.t008	هستند	#هست	VERB		
f002.s016.t009	.	.	PUNCT		
f002.s017.t001	-gt	-gt	NOUN		
f002.s017.t002	:	:	PUNCT		
f002.s017.t003	راهی	راهی	NOUN		bn:00001965n
f002.s017.t004	برای	برای	ADP,EZ		
f002.s017.t005	تعیین	تعیین	NOUN,EZ		bn:00026650n 
f002.s017.t006	متغیر	متغیر	NOUN,EZ		bn:00079583n
f002.s017.t007	محدود	محدود	ADJ		bn:00102991a
f002.s017.t008	در	در	ADP		
f002.s017.t009	یک	یک	NUM		
f002.s017.t010	تابع	تابع	NOUN		bn:00036821n
f002.s017.t011	است	است	VERB		
f002.s017.t012	.	.	PUNCT		
f002.s018.t001	(	(	PUNCT		
f002.s018.t002	)	)	PUNCT		
f002.s018.t003	:	:	PUNCT		
f002.s018.t004	برای	برای	ADP,EZ		
f002.s018.t005	تعیین	تعیین	NOUN,EZ		bn:00026650n 
f002.s018.t006	اولویت	اولویت	NOUN,EZ		bn:00004489n
f002.s018.t007	بالاتر	بالاتر	ADJ		bn:00104162a
f002.s018.t008	استفاده	استفاده	NOUN		
f002.s018.t009	می‌شود	شد#شو	VERB		bn:00082705v
f002.s018.t010	.	.	PUNCT		
f002.s019.t001	abc	abc	NOUN		
f002.s019.t002	(	(	PUNCT		
f002.s019.t003	params	params	NOUN		
f002.s019.t004	)	)	PUNCT		
f002.s019.t005	:	:	PUNCT		
f002.s019.t006	وقتی	وقتی	SCONJ		
f002.s019.t007	تجزیه	تجزیه	NOUN,EZ		bn:00060753n
f002.s019.t008	کننده	کننده	ADJ		bn:00060753n
f002.s019.t009	یک	یک	NUM		
f002.s019.t010	تابع	تابع	NOUN		bn:00036821n
f002.s019.t011	را	را	ADP		
f002.s019.t012	پیدا	پیدا	ADJ		bn:00082811v
f002.s019.t013	می‌کند	کرد#کن	VERB		bn:00082811v
f002.s019.t014	،	،	PUNCT		
f002.s019.t015	بررسی	بررسی	NOUN		bn:00082813v
f002.s019.t016	می‌کند	کرد#کن	VERB		bn:00082813v
f002.s019.t017	که	که	SCONJ		
f002.s019.t018	آیا	آیا	ADV		
f002.s019.t019	abc	abc	NOUN		
f002.s019.t020	یک	یک	NUM		
f002.s019.t021	عملگر	عملگر	NOUN		bn:00059141n
f002.s019.t022	است	است	VERB		
f002.s019.t023	یا	یا	CCONJ		
f002.s019.t024	خیر	خیر	NOUN		bn:00057809n
f002.s019.t025	.	.	PUNCT		
f002.s020.t001	اگر	اگر	SCONJ		
f002.s020.t002	اینطور	اینطور	ADV		
f002.s020.t003	باشد	باشید#باش	VERB		
f002.s020.t004	،	،	PUNCT		
f002.s020.t005	به	به	ADP		
f002.s020.t006	عنوان	عنوان	NOUN,EZ		wn:00022585a
f002.s020.t007	یک	یک	NUM		
f002.s020.t008	اپراتور	اپراتور	NOUN		
f002.s020.t009	در	در	ADP		
f002.s020.t010	نظر	نظر	NOUN		
f002.s020.t011	گرفته_می‌شود	گرفت#گیر	VERB		bn:00095141v
f002.s020.t012	،	،	PUNCT		
f002.s020.t013	اگر	اگر	SCONJ		
f002.s020.t014	نباشد	باشید#باش	VERB		bn:00116360r
f002.s020.t015	،	،	PUNCT		
f002.s020.t016	به	به	ADP		
f002.s020.t017	عنوان	عنوان	NOUN,EZ		wn:00022585a
f002.s020.t018	یک	یک	NUM		
f002.s020.t019	تابع	تابع	NOUN,EZ		bn:00036821n
f002.s020.t020	کاربر	کاربر	NOUN		bn:00079373n
f002.s020.t021	در	در	ADP		
f002.s020.t022	نظر	نظر	NOUN		
f002.s020.t023	گرفته_می‌شود	گرفت#گیر	VERB		bn:00095141v
f002.s020.t024	.	.	PUNCT		
f002.s021.t001	:	:	PUNCT		
f002.s021.t002	#ERROR!	#ERROR!	NOUN		
f002.s021.t003	:	:	PUNCT		
f002.s021.t004	برای	برای	ADP,EZ		
f002.s021.t005	تعریف	تعریف	NOUN,EZ		bn:00025928n 
f002.s021.t006	مقدار	مقدار	NOUN,EZ		bn:00079508n
f002.s021.t007	متغیر	متغیر	ADJ		bn:14817685n
f002.s021.t008	استفاده	استفاده	NOUN		
f002.s021.t009	می‌شود	شد#شو	VERB		bn:00082705v
f002.s021.t010	.	.	PUNCT		
f002.s022.t001	?	?	PUNCT		
f002.s022.t002	:	:	PUNCT		
f002.s022.t003	تعریف	تعریف	NOUN,EZ		bn:00025928n
f002.s022.t004	شرط	شرط	NOUN,EZ		bn:00021645n
f002.s022.t005	تکه‌ای	تکه	NOUN		bn:03132721n
f002.s022.t006	.	.	PUNCT		
f002.s023.t001	روشی	روش	NOUN		bn:00001965n
f002.s023.t002	است	است	VERB		
f002.s023.t003	که	که	SCONJ		
f002.s023.t004	ما	ما	PRON		
f002.s023.t005	می‌توانیم	توانست#توان	VERB		bn:13601970v
f002.s023.t006	عملیات	عملیات	NOUN,EZ		bn:00053826n
f002.s023.t007	شرطی	شرطی	ADJ		bn:00100214a 
f002.s023.t008	را	را	ADP		
f002.s023.t009	در	در	ADP		
f002.s023.t010	کلجبرا	کلجبرا	NOUN		bn:14324775n 
f002.s023.t011	تعریف	تعریف	NOUN		
f002.s023.t012	کنیم	کرد#کن	VERB		bn:00086468v
f002.s023.t013	.	.	PUNCT		
f002.s024.t001	اگر	اگر	SCONJ		
f002.s024.t002	شرط	شرط	NOUN		bn:00021645n
f002.s024.t003	را	را	ADP		
f002.s024.t004	قبل	قبل	ADP		
f002.s024.t005	از	از	ADP		
f002.s024.t006	از	از	ADP		
f002.s024.t007	این	این	DET		
f002.s024.t008	شرط	شرط	NOUN		bn:00021645n
f002.s024.t009	فقط	فقط	ADV		bn:00114626r
f002.s024.t010	در	در	ADP		
f002.s024.t011	صورتی	صورتی	NOUN		bn:00116450r
f002.s024.t012	استفاده	استفاده	NOUN		
f002.s024.t013	می‌کند	کرد#کن	VERB		bn:00082705v
f002.s024.t014	که	که	SCONJ		
f002.s024.t015	درست	درست	ADJ		bn:00112146a
f002.s024.t016	باشد	باشید#باش	VERB		
f002.s024.t017	،	،	PUNCT		
f002.s024.t018	اگر	اگر	SCONJ		
f002.s024.t019	a	a	NOUN		
f002.s024.t020	را	را	ADP		
f002.s024.t021	پیدا	پیدا	ADJ		bn:00086708v
f002.s024.t022	کند	کند	VERB		bn:00086708v
f002.s024.t023	؟	؟	PUNCT		bn:00047210n
f002.s024.t024	بدون	بدون	ADP,EZ		
f002.s024.t025	هیچ	هیچ	DET		
f002.s024.t026	شرطی	شرطی	NOUN		bn:00100214a 
f002.s024.t027	در	در	ADP		
f002.s024.t028	آخرین	آخرین	NUM		bn:00102969a
f002.s024.t029	مرحله	مرحله	NOUN		bn:00016401n
f002.s024.t030	وارد	وارد	NOUN		bn:00085363v
f002.s024.t031	می‌شود	شد#شو	VERB		
f002.s024.t032	.	.	PUNCT		
f002.s025.t001	{	{	PUNCT		
f002.s025.t002	}	}	PUNCT		
f002.s025.t003	:	:	PUNCT		
f002.s025.t004	ظرف	ظرف	NOUN,EZ		bn:03305154n
f002.s025.t005	MathML	MathML	NOUN		bn:03313895n
f002.s025.t006	.	.	PUNCT		
f002.s026.t001	می‌توان	می‌توان	VERB		bn:13601970v
f002.s026.t002	از	از	ADP		
f002.s026.t003	آن	آن	PRON		
f002.s026.t004	برای	برای	ADP,EZ		
f002.s026.t005	تعریف	تعریف	NOUN,EZ		bn:00025928n 
f002.s026.t006	ظرف	ظرف	NOUN		bn:03305154n
f002.s026.t007	استفاده	استفاده	NOUN		
f002.s026.t008	کرد	کرد#کن	VERB		bn:00082705v
f002.s026.t009	.	.	PUNCT		
f002.s027.t001	عمدتا	عمدتا	ADV		bn:00114714r
f002.s027.t002	برای	برای	ADP,EZ		
f002.s027.t003	کار	کار	NOUN		bn:00007481n 
f002.s027.t004	با	با	ADP		
f002.s027.t005	تکه‌ای	تکه	NOUN		bn:03132721n
f002.s027.t006	مفید	مفید	ADJ		bn:00113455a
f002.s027.t007	است	است	VERB		
f002.s027.t008	.	.	PUNCT		
f002.s028.t001	حالا	حالا	ADV		bn:00114424r
f002.s028.t002	می‌توانید	توانست#توان	VERB		bn:13601970v
f002.s028.t003	از	از	ADP		
f002.s028.t004	من	من	PRON		
f002.s028.t005	بپرسید	پرسید#پرس	VERB		bn:00082821v
f002.s028.t006	،	،	PUNCT		
f002.s028.t007	چرا	چرا	ADV		
f002.s028.t008	کاربر	کاربر	NOUN		bn:00079373n
f002.s028.t009	باید	باید	VERB		bn:00056508n
f002.s028.t010	به	به	ADP		
f002.s028.t011	MathML	MathML	NOUN		bn:03313895n
f002.s028.t012	توجه	توجه	NOUN		
f002.s028.t013	کند	کند	VERB		bn:00090794v
f002.s028.t014	؟	؟	PUNCT		
f002.s029.t001	آسان	آسان	ADJ		bn:00101973a
f002.s029.t002	است	است	VERB		
f002.s029.t003	.	.	PUNCT		
f002.s029.t004	با	با	ADP		
f002.s029.t005	این	این	DET		
f002.s029.t006	کار	کار	NOUN		bn:00001127n
f002.s029.t007	،	،	PUNCT		
f002.s029.t008	می‌توانیم	توانست#توان	VERB		
f002.s029.t009	با	با	ADP		
f002.s029.t010	توابعی	توابع	NOUN		bn:00036821n
f002.s029.t011	مانند	مانند	ADV,EZ		
f002.s029.t012	cos	cos	NOUN		bn:00022956n
f002.s029.t013	(	(	PUNCT		bn:00022956n
f002.s029.t014	)	)	PUNCT		bn:00022956n
f002.s029.t015	،	،	PUNCT		
f002.s029.t016	sin	sin	NOUN		bn:00071709n
f002.s029.t017	(	(	PUNCT		bn:00071709n
f002.s029.t018	)	)	PUNCT		bn:00071709n
f002.s029.t019	،	،	PUNCT		
f002.s029.t020	هر	هر	DET		
f002.s029.t021	توابع	توابع	NOUN,EZ		bn:00036821n
f002.s029.t022	مثلثاتی	مثلثاتی	ADJ,EZ		bn:00112111a
f002.s029.t023	دیگر	دیگر	PRON		bn:00108011a
f002.s029.t024	،	،	PUNCT		
f002.s029.t025	sum	sum	NOUN		bn:00001296n
f002.s029.t026	(	(	PUNCT		bn:00001296n
f002.s029.t027	)	)	PUNCT		bn:00001296n
f002.s029.t028	یا	یا	CCONJ		
f002.s029.t029	product	product	NOUN		bn:00053827n
f002.s029.t030	(	(	PUNCT		bn:00053827n
f002.s029.t031	)	)	PUNCT		bn:00053827n
f002.s029.t032	کار	کار	NOUN		
f002.s029.t033	کنیم	کرد#کن	VERB		bn:00085744v
f002.s029.t034	.	.	PUNCT		
f002.s030.t001	فرقی	فرق	NOUN		bn:00085860v
f002.s030.t002	نمی‌کند	کرد#کن	VERB		bn:00116360r
f002.s030.t003	چه	چه	DET		
f002.s030.t004	نوع	نوع	NOUN		bn:00035907n
f002.s030.t005	باشد	باشید#باش	VERB		
f002.s030.t006	.	.	PUNCT		
f002.s031.t001	می‌توانیم	توانست#توان	VERB		
f002.s031.t002	از	از	ADP		
f002.s031.t003	plus	plus	NOUN		bn:00001296n
f002.s031.t004	(	(	PUNCT		bn:00001296n
f002.s031.t005	)	)	PUNCT		bn:00001296n
f002.s031.t006	،	،	PUNCT		
f002.s031.t007	times	times	NOUN		bn:00056300n
f002.s031.t008	(	(	PUNCT		bn:00056300n
f002.s031.t009	)	)	PUNCT		bn:00056300n
f002.s031.t010	و	و	CCONJ		
f002.s031.t011	هر	هر	DET		
f002.s031.t012	چیزی	چیزی	NOUN		bn:00958448n
f002.s031.t013	که	که	SCONJ		
f002.s031.t014	عملگر	عملگر	ADJ,EZ		bn:00059141n
f002.s031.t015	خود	خود	PRON		
f002.s031.t016	را	را	ADP		
f002.s031.t017	دارد	داشت#دار	VERB		bn:00088078v
f002.s031.t018	استفاده	استفاده	NOUN		
f002.s031.t019	کنیم	کرد#کن	VERB		bn:00082705v
f002.s031.t020	.	.	PUNCT		
f002.s032.t001	کنسول	کنسول	NOUN,EZ		
f002.s032.t002	kalgebra	kalgebra	NOUN		bn:08534138n
f002.s032.t003	به	به	ADP		
f002.s032.t004	عنوان	عنوان	NOUN,EZ		wn:00022585a
f002.s032.t005	یک	یک	NUM		
f002.s032.t006	ماشین‌حساب	ماشین‌حساب	NOUN		bn:00946167n
f002.s032.t007	مفید	مفید	ADJ		bn:00113455a
f002.s032.t008	است	است	VERB		
f002.s032.t009	.	.	PUNCT		
f002.s033.t001	در	در	ADP		
f002.s033.t002	آنجا	آنجا	ADV		bn:00114427r
f002.s033.t003	لیستی	لیست	NOUN		bn:00051508n
f002.s033.t004	از	از	ADP		
f002.s033.t005	متغیرهای	متغیر	NOUN,EZ		bn:00079583n
f002.s033.t006	اعلام‌شده	اعلام‌شده	ADJ		bn:00101020a
f002.s033.t007	دارید	داشت#دار	VERB		bn:00088078v
f002.s033.t008	.	.	PUNCT		
f002.s034.t001	با	با	ADP		
f002.s034.t002	دوبار	دوبار	NOUN,EZ		bn:00028344n
f002.s034.t003	کلیک	کلیک	ADJ		
f002.s034.t004	کردن	کردن	NOUN		bn:00019758n
f002.s034.t005	بر	بر	ADP		
f002.s034.t006	روی	روی	NOUN,EZ		bn:00059835n
f002.s034.t007	آنها	آنها	PRON		
f002.s034.t008	،	،	PUNCT		
f002.s034.t009	یک	یک	NUM		
f002.s034.t010	گفتگو	گفتگو	NOUN		bn:00022349n
f002.s034.t011	خواهید_دید	دید#بین	VERB		bn:00084662v
f002.s034.t012	که	که	SCONJ		
f002.s034.t013	به	به	ADP		
f002.s034.t014	شما	شما	PRON		
f002.s034.t015	امکان	امکان	NOUN		bn:00082536v
f002.s034.t016	می‌دهد	داد#ده	VERB		bn:00082536v
f002.s034.t017	مقادیر	مقادیر	NOUN,EZ		bn:00079508n
f002.s034.t018	آنها	آنها	PRON		
f002.s034.t019	را	را	ADP		
f002.s034.t020	تغییر	تغییر	NOUN		
f002.s034.t021	دهید	داد#ده	VERB		bn:00082553v
f002.s034.t022	(	(	PUNCT		
f002.s034.t023	فقط	فقط	ADV		bn:00114626r
f002.s034.t024	راهی	راهی	NOUN		bn:00001965n
f002.s034.t025	برای	برای	ADP,EZ		
f002.s034.t026	فریب	فریب	NOUN		
f002.s034.t027	دادن	دادن	NOUN,EZ		bn:00088310v
f002.s034.t028	گزارش	گزارش	NOUN,EZ		bn:00051831n
f002.s034.t029	)	)	PUNCT		
f002.s034.t030	.	.	PUNCT		
f002.s035.t001	هر	هر	DET		
f002.s035.t002	بار	بار	NOUN		bn:00019848n
f002.s035.t003	که	که	SCONJ		
f002.s035.t004	یک	یک	NUM		
f002.s035.t005	عبارت	عبارت	NOUN		bn:00032395n
f002.s035.t006	را	را	ADP		
f002.s035.t007	وارد	وارد	NOUN		
f002.s035.t008	می‌کنید	کرد#کن	VERB		bn:00087679v
f002.s035.t009	،	،	PUNCT		
f002.s035.t010	مقدار	مقدار	NOUN,EZ		bn:00079508n
f002.s035.t011	متغیر	متغیر	NOUN,EZ		bn:00079583n
f002.s035.t012	&quot;ans&quot;	&quot;ans&quot;	NOUN		
f002.s035.t013	به	به	ADP		
f002.s035.t014	آخرین	آخرین	NUM		bn:00105739a
f002.s035.t015	نتیجه	نتیجه	NOUN		bn:00034520n
f002.s035.t016	تغییر	تغییر	NOUN		
f002.s035.t017	می‌کند	کرد#کن	VERB		bn:00082553v
f002.s035.t018	.	.	PUNCT		
f002.s036.t001	Ctrl	Ctrl	NOUN		bn:00020947n
f002.s036.t002	N	N	NOUN		bn:00056688n
f002.s036.t003	پنجره	پنجره	NOUN,EZ		bn:00081292n
f002.s036.t004	جدید	جدید	ADJ		bn:00107267a
f002.s037.t001	سیاهه	سیاهه	NOUN		
f002.s037.t002	را	را	ADP		
f002.s037.t003	شستشو	شستشو	NOUN		
f002.s037.t004	می‌دهد	داد#ده	VERB		bn:00088368v
f002.s037.t005	.	.	PUNCT		
f002.s038.t001	Ctrl	Ctrl	NOUN		bn:00020947n
f002.s038.t002	L	L	NOUN		bn:00049538n
f002.s038.t003	Load	Load	NOUN		bn:00090416v
f002.s038.t004	Script	Script	NOUN		
f002.s039.t001	دستورالعمل‌های	دستورالعمل	NOUN,EZ		bn:00020945n
f002.s039.t002	موجود	موجود	ADJ		bn:00097846a
f002.s039.t003	در	در	ADP		
f002.s039.t004	یک	یک	NUM		
f002.s039.t005	فایل	فایل	NOUN		bn:00021475n
f002.s039.t006	را	را	ADP		
f002.s039.t007	به	به	ADP		
f002.s039.t008	صورت	صورت	NOUN,EZ		bn:00033729n
f002.s039.t009	متوالی	متوالی	ADJ		bn:00114819r
f002.s039.t010	اجرا	اجرا	NOUN		bn:00082225v
f002.s039.t011	می‌کند	کرد#کن	VERB		bn:00082225v
f002.s039.t012	.	.	PUNCT		
f002.s040.t001	خوب	خوب	ADJ		bn:00107292a
f002.s040.t002	است	است	VERB		
f002.s040.t003	اگر	اگر	SCONJ		
f002.s040.t004	می‌خواهید	خواست#خواه	VERB		bn:00086682v
f002.s040.t005	چند	چند	DET		
f002.s040.t006	کتابخانه	کتابخانه	NOUN		bn:00050969n
f002.s040.t007	تعریف	تعریف	NOUN		
f002.s040.t008	کنید	کرد#کن	VERB		bn:00086466v
f002.s040.t009	یا	یا	CCONJ		
f002.s040.t010	کارهای	کارهای	NOUN,EZ		bn:00081568n
f002.s040.t011	قبلی	قبلی	ADJ		bn:00107791a
f002.s040.t012	را	را	ADP		
f002.s040.t013	از	از	ADP		
f002.s040.t014	سر	سر	NOUN		
f002.s040.t015	بگیرید	گرفت#گیر	VERB		bn:00092413v
f002.s040.t016	.	.	PUNCT		
f002.s041.t001	Ctrl	Ctrl	NOUN		bn:00020947n
f002.s041.t002	G	G	NOUN		bn:00036962n
f002.s041.t003	ذخیره	ذخیره	NOUN,EZ		bn:00093281v
f002.s041.t004	اسکریپت	اسکریپت	NOUN		
f002.s042.t001	دستورالعمل‌هایی	دستورالعمل	NOUN		bn:00020945n
f002.s042.t002	را	را	ADP		
f002.s042.t003	که	که	SCONJ		
f002.s042.t004	از	از	ADP		
f002.s042.t005	زمان	زمان	NOUN,EZ		bn:03603649n
f002.s042.t006	شروع	شروع	NOUN,EZ		bn:00083344v
f002.s042.t007	جلسه	جلسه	NOUN		bn:03751534n
f002.s042.t008	تایپ	تایپ	NOUN		bn:00095295v
f002.s042.t009	کرده‌اید	کرد#کن	VERB		bn:00095295v
f002.s042.t010	ذخیره	ذخیره	NOUN		bn:00093281v
f002.s042.t011	می‌کند	کرد#کن	VERB		bn:00093281v
f002.s042.t012	تا	تا	SCONJ		
f002.s042.t013	بتواند	توانست#توان	VERB		bn:27114873v 
f002.s042.t014	دوباره	دوباره	ADV		
f002.s042.t015	از	از	ADP		
f002.s042.t016	آن	آن	PRON		
f002.s042.t017	استفاده	استفاده	NOUN		
f002.s042.t018	کند	کند	VERB		bn:00092558v
f002.s042.t019	.	.	PUNCT		
f002.s043.t001	فایل‌های	فایل	NOUN,EZ		bn:00021475n
f002.s043.t002	متنی	متنی	NOUN		bn:00076732n
f002.s043.t003	تولید	تولید	NOUN		
f002.s043.t004	می‌کند	کرد#کن	VERB		bn:00084080v
f002.s043.t005	،	،	PUNCT		
f002.s043.t006	بنابراین	بنابراین	SCONJ		
f002.s043.t007	باید	باید	VERB		bn:00056508n
f002.s043.t008	با	با	ADP		
f002.s043.t009	استفاده	استفاده	NOUN		bn:00030627n 
f002.s043.t010	از	از	ADP		
f002.s043.t011	هر	هر	DET		
f002.s043.t012	ویرایشگر	ویرایشگر	NOUN		bn:00029775n
f002.s043.t013	متنی	متنی	NOUN		bn:00076732n
f002.s043.t014	،	،	PUNCT		
f002.s043.t015	مانند	مانند	ADV,EZ		
f002.s043.t016	Kate	Kate	NOUN		bn:03628723n
f002.s043.t017	،	،	PUNCT		
f002.s043.t018	آن	آن	PRON		
f002.s043.t019	را	را	ADP		
f002.s043.t020	به	به	ADP		
f002.s043.t021	راحتی	راحتی	NOUN		bn:00022324n 
f002.s043.t022	برطرف	برطرف	ADJ		
f002.s043.t023	کنید	کرد#کن	VERB		bn:00084308v
f002.s043.t024	.	.	PUNCT		
f002.s044.t001	Ctrl	Ctrl	NOUN		bn:00020947n
f002.s044.t002	S	S	NOUN		bn:00068673n
f002.s044.t003	ذخیره	ذخیره	NOUN,EZ		bn:00093281v
f002.s044.t004	گزارش	گزارش	NOUN		bn:00051831n
f002.s045.t001	گزارش	گزارش	NOUN		bn:00051831n
f002.s045.t002	را	را	ADP		
f002.s045.t003	با	با	ADP		
f002.s045.t004	تمام	تمام	DET,EZ		
f002.s045.t005	نتایج	نتایج	NOUN		bn:00034520n
f002.s045.t006	در	در	ADP		
f002.s045.t007	یک	یک	NUM		
f002.s045.t008	فایل	فایل	NOUN,EZ		bn:00600448n
f002.s045.t009	HTML	HTML	NOUN		bn:00045087n
f002.s045.t010	ذخیره	ذخیره	NOUN		bn:00093281v
f002.s045.t011	می‌کند	کرد#کن	VERB		bn:00093281v
f002.s045.t012	تا	تا	SCONJ		
f002.s045.t013	بتواند	توانست#توان	VERB		bn:13601970v
f002.s045.t014	چاپ	چاپ	NOUN		bn:00089639v
f002.s045.t015	یا	یا	CCONJ		
f002.s045.t016	منتشر	منتشر	ADJ		
f002.s045.t017	کند	کند	VERB		bn:00084099v
f002.s045.t018	.	.	PUNCT		
f002.s046.t001	Ctrl	Ctrl	NOUN		bn:00020947n
f002.s046.t002	Q	Q	NOUN		bn:00065472n
f002.s046.t003	خروج	خروج	NOUN		bn:00084710v
f002.s047.t001	برنامه	برنامه	NOUN		bn:00021492n
f002.s047.t002	را	را	ADP		
f002.s047.t003	خاموش	خاموش	ADJ		
f002.s047.t004	می‌کند	کرد#کن	VERB		bn:00085164v
f002.s047.t005	.	.	PUNCT		
f002.s048.t001	برای	برای	ADP,EZ		
f002.s048.t002	افزودن	افزود#افزا	NOUN,EZ		bn:00001296n 
f002.s048.t003	یک	یک	NUM		
f002.s048.t004	نمودار	نمودار	NOUN,EZ		bn:00041412n
f002.s048.t005	۲	۲	NUM,EZ		
f002.s048.t006	بعدی	بعدی	ADJ,EZ		bn:00027152n
f002.s048.t007	جدید	جدید	ADJ		bn:00107267a
f002.s048.t008	در	در	ADP		
f002.s048.t009	کالجبرا	کالجبرا	NOUN		bn:08534138n
f002.s048.t010	،	،	PUNCT		
f002.s048.t011	کاری	کاشت#کار	NOUN		bn:00081568n
f002.s048.t012	که	که	SCONJ		
f002.s048.t013	باید	باید	VERB		
f002.s048.t014	انجام	انجام	NOUN		
f002.s048.t015	دهید	داد#ده	VERB		bn:00087107v
f002.s048.t016	این	این	PRON		
f002.s048.t017	است	است	VERB		
f002.s048.t018	که	که	SCONJ		
f002.s048.t019	به	به	ADP		
f002.s048.t020	برگه	برگه	NOUN,EZ		bn:00120018n
f002.s048.t021	۲	۲	NUM		
f002.s048.t022	D	D	NOUN		bn:00027152n
f002.s048.t023	Graph	Graph	NOUN		bn:00041412n
f002.s048.t024	رفته	رفته	VERB		bn:00088912v
f002.s048.t025	و	و	CCONJ		
f002.s048.t026	روی	روی	ADP,EZ		
f002.s048.t027	زبانه	زبانه	NOUN,EZ		bn:00120018n
f002.s048.t028	Add	Add	NOUN		bn:00082317v
f002.s048.t029	کلیک	کلیک	NOUN		
f002.s048.t030	کنید	کرد#کن	VERB		bn:00085114v
