Token ID	Token	Lemma	POS	BN Synset	Gloss
d002.s033.t007	পাবেন	পাবেন	VM	bn:00088078v	Have as a feature
d002.s033.t008	।	।	PU		
d002.s034.t001	তাদের	তাদের	PPR		
d002.s034.t002	উপর	উপর	NST		
d002.s034.t003	ডবল	ডবল	JJ		
d002.s034.t004	ক্লিক	ক্লিক	JJ		
d002.s034.t005	করে	করে	VM		
d002.s034.t006	আপনি	আপনি	PPR		
d002.s034.t007	একটি	একটি	JQ		
d002.s034.t008	ডায়ালগ	ডায়ালগ	NC		
d002.s034.t009	দেখবেন	দেখব	VM		
d002.s034.t010	যা	যা	PRL		
d002.s034.t011	আপনাকে	আপনাকে	PPR		
d002.s034.t012	তাদের	তাদের	PPR		
d002.s034.t013	মান	মান	NC	bn:00079508n	A numerical quantity measured or assigned or computed
d002.s034.t014	পরিবর্তন	পরিবর্তন	NC	bn:00082553v	Cause to change; make different; cause a transformation
d002.s034.t015	করতে	করতে	VM		
d002.s034.t016	সাহায্য	সাহায্য	NC	bn:00082536v	Make it possible through a specific action or lack of action for something to happen
d002.s034.t017	করবে	করবে	VM	bn:00082536v	Make it possible through a specific action or lack of action for something to happen
d002.s034.t018	(	(	RDS		
d002.s034.t019	শুধুমাত্র	শুধুমাত্র	AMN	bn:00114626r	And nothing more
d002.s034.t020	লগটি	লগটি	NC		
d002.s034.t021	চালাবার	চালাবার	NV	bn:00088310v	Deceive somebody
d002.s034.t022	একটি	একটি	JQ		
d002.s034.t023	উপায়	উপায়	NC	bn:00001965n	How a result is obtained or an end is achieved
d002.s034.t024	)	)	RDS		
d002.s034.t025	।	।	PU		
d002.s035.t001	``	``	PPR		
d002.s035.t002	প্রত্যেকবার	প্রত্যেক	ALC		
d002.s035.t003	আপনি	আপনি	PPR		
d002.s035.t004	যখন	যখন	ALC	bn:00019848n	An instance or single occasion for some event
d002.s035.t005	কোন	কোন	JQ		
d002.s035.t006	একটি	একটি	JQ		
d002.s035.t007	অভিব্যক্তিতে	অভিব্যক্তি	NC	bn:00032395n	A group of symbols that make a mathematical statement
d002.s035.t008	প্রবেশ	প্রবেশ	NC	bn:00087679v	Make a record of; set down in permanent form
d002.s035.t009	করেন	করেন	VM		
d002.s035.t010	,	,	PU		
d002.s035.t011	তখন	তখন			
d002.s035.t012	``	``	PU		
d002.s035.t013					
d002.s035.t014	এবং	এবং	CCD		
d002.s035.t015	``	``	PU		
d002.s035.t016	পরিবর্তনশীল	পরিবর্তনশীল	JJ	bn:00079583n	A symbol (like x or y) that is used in mathematical or logical expressions to represent a variable quantity
d002.s035.t017	মান	মান	NC	bn:00079508n	A numerical quantity measured or assigned or computed
d002.s035.t018					
d002.s035.t019	সর্বশেষ	সর্বশেষ	ALC	bn:00105739a	Immediately past
d002.s035.t020	ফলাফলে	ফলাফল	NC		
d002.s035.t021	পরিবর্তন	পরিবর্তন	NC	bn:00082553v	Cause to change; make different; cause a transformation
d002.s035.t022	করা	করা	NV		
d002.s035.t023	হবে	হবে	VM		
d002.s035.t024	।	।	PU		
d002.s035.t025		``	PU	bn:00020947n	(computer science) the key on a computer keyboard that is used (in combination with some other key) to type control characters
d002.s036.t001	নতুন	নতুন	JJ	bn:00107267a	Not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered
d002.s036.t002	উইন্ডোকে	উইন্ডো	NC	bn:00056688n	The 14th letter of the Roman alphabet
d002.s036.t003	কেন্দ্র	কেন্দ্র	NC		
d002.s036.t004	করে	করে	PU		
d002.s037.t001	লগ	লগ	NC	bn:00051831n	A written record of messages sent or received
d002.s037.t002	উড়িয়ে	উড়িয়ে	PU		
d002.s037.t003	দাও	দাও	PU		
d002.s037.t004	।	।	PU		
d002.s038.t001	স্ক্রিপ্ট	স্ক্রিপ্ট	NC	bn:00020947n	(computer science) the key on a computer keyboard that is used (in combination with some other key) to type control characters
d002.s038.t002	লোড	লোড	NC	bn:00090416v	Transfer from a storage device to a computer's memory
d002.s038.t003	করো	করো	JJ		
d002.s039.t001	-র	-র	NC	bn:00082225v	Put in effect
d002.s039.t002	নির্দেশাবলী	নির্দেশাবলী	JJ	bn:00020945n	(computer science) a line of code written as part of a computer program
d002.s039.t003	ধারাবাহিকভাবে	ধারাবাহিকভাবে	AMN		
d002.s039.t004	ফাইলে	ফাইলে	NC		
d002.s039.t005	কার্যকর	কার্যকর	VM	bn:00082225v	Put in effect
d002.s039.t006	করে	করে	VM	bn:00082225v	Put in effect
d002.s039.t007	।	।	PU		
d002.s040.t001	আপনি	আপনি	PPR		
d002.s040.t002	যদি	যদি	CSB		
d002.s040.t003	কিছু	কিছু	JQ		
d002.s040.t004	লাইব্রেরি	লাইব্রেরি	NC	bn:00050969n	(computing) a collection of standard programs and subroutines that are stored and available for immediate use
d002.s040.t005	নির্ধারণ	নির্ধারণ	NC	bn:00086466v	Determine the nature of
d002.s040.t006	করতে	করতে	VM		
d002.s040.t007	চান	চান	NP		
d002.s040.t008	অথবা	অথবা	CSB		
d002.s040.t009	পূর্বের	পূর্ব	NP	bn:00107791a	Just preceding something else in time or order
d002.s040.t010	কিছু	কিছু			
d002.s040.t011	কাজ	কাজ	NC	bn:00081568n	Activity directed toward making or doing something
d002.s040.t012	পুনরায়	পুনরায়			
d002.s040.t013	শুরু	শুরু	NC		
d002.s040.t014	করতে	করতে	PU		
d002.s040.t015	চান	চান	NC	bn:00086682v	Feel or have a desire for; want strongly
d002.s040.t016	,	,	PU		
d002.s040.t017	তা	তা	JJ		
d002.s040.t018	হলে	হলে			
d002.s040.t019	ভালো	ভালো	JJ	bn:00107292a	Pleasant or pleasing or agreeable in nature or appearance
d002.s040.t020	হবে	হবে	NC		
d002.s040.t021	।	।	PU		
d002.s041.t001	স্ক্রিপ্ট	স্ক্রিপ্ট	NC	bn:00020947n	(computer science) the key on a computer keyboard that is used (in combination with some other key) to type control characters
d002.s041.t002	সংরক্ষণ	সংরক্ষণ	NC	bn:00093281v	Record data on a computer
d002.s041.t003	করো	করো	NC		
d002.s042.t001	অধিবেশন	অধিবেশন	NC	bn:03751534n	In computer science and networking in particular, a session is a time-delimited two-way link, a practical layer in the tcp/ip protocol enabling interactive expression and information exchange between two or more communication devices or ends – be they computers, automated systems, or live active users.
d002.s042.t002	আরম্ভ	আরম্ভ	NC		
d002.s042.t003	হওয়ার	হওয়ার	PP		
d002.s042.t004	পর	পর	NST		
d002.s042.t005	থেকে	থেকে	PP		
d002.s042.t006	আপনার	আপনার	PPR		
d002.s042.t007	লেখা	লেখা	NV	bn:00095295v	Write by means of a keyboard with types
d002.s042.t008	নির্দেশনা	নির্দেশনা	NC	bn:00020945n	(computer science) a line of code written as part of a computer program
d002.s042.t009	সংরক্ষণ	সংরক্ষণ	NC	bn:00093281v	Record data on a computer
d002.s042.t010	করা	করা	NV		
d002.s042.t011	হয়	হয়	PU		
d002.s042.t012	।	।	PU		
d002.s043.t001	টেক্সট	টেক্সট	NC	bn:00084080v	Bring into existence
d002.s043.t002	ফাইল	ফাইল	VM	bn:00021475n	(computer science) a file maintained in computer-readable form
d002.s043.t003	তৈরী	তৈরী	NC	bn:00084080v	Bring into existence
d002.s043.t004	করে	করে	VM		
d002.s043.t005	যাতে	যাতে	PRL		
d002.s043.t006	ক্যাটের	ক্যাটের	NC	bn:03628723n	The KDE Advanced Text Editor, or Kate, is a source code editor developed by the KDE free software community.
d002.s043.t007	মতো	মতো	CX		
d002.s043.t008	টেক্সট	টেক্সট	NC	bn:00076732n	The words of something written
d002.s043.t009	সম্পাদক	সম্পাদক	JJ	bn:00029775n	(computer science) a program designed to perform such editorial functions as rearrangement or modification or deletion of data
d002.s043.t010	ব্যবহার	ব্যবহার	NC	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d002.s043.t011	করে	করে	AMN		
d002.s043.t012	সহজে	সহজ	AMN	bn:00101973a	Posing no difficulty; requiring little effort
d002.s043.t013	ঠিক	ঠিক	AMN	bn:00084308v	Restore by replacing a part or putting together what is torn or broken
d002.s043.t014	করা	করা	NV		
d002.s043.t015	যায়	যায়	PRL		
d002.s043.t016	।	।	PU		
d002.s044.t001	এস	এস	NP	bn:00068673n	The 19th letter of the Roman alphabet
d002.s044.t002	সংরক্ষণ	সংরক্ষণ	NC	bn:00020947n	(computer science) the key on a computer keyboard that is used (in combination with some other key) to type control characters
d002.s044.t003	লগ	লগ	NC	bn:00051831n	A written record of messages sent or received
d002.s045.t001	মুদ্রণ	মুদ্রণ	NC		
d002.s045.t002	বা	বা	CCD		
d002.s045.t003	প্রকাশ	প্রকাশ	NC	bn:00084099v	Prepare and issue for public distribution or sale
d002.s045.t004	করতে	করতে	VM		
d002.s045.t005	সক্ষম	সক্ষম	JJ	bn:00096151a	(usually followed by `to') having the necessary means or skill or know-how or authority to do something
d002.s045.t006	হওয়ার	হওয়ার	NV		
d002.s045.t007	জন্য	জন্য	PP		
d002.s045.t008	সকল	সকল	PPR		
d002.s045.t009	ফলাফলসহ	ফলাফলসহ	NC		
d002.s045.t010	লগটি	লগ	NC	bn:00051831n	A written record of messages sent or received
d002.s045.t011	একটি	একটি	JQ		
d002.s045.t012	এইচ-টি-এম-এল	এইচ-টি-এম-এল	NP	bn:00045087n	A set of tags and rules (conforming to SGML) for using them in developing hypertext documents
d002.s045.t013	ফাইলে	ফাইলে	NC		
d002.s045.t014	সংরক্ষণ	সংরক্ষণ	NC	bn:00093281v	Record data on a computer
d002.s045.t015	করে	করে	PU		
d002.s045.t016	।	।	NP		
d002.s046.t001	কিউ	কিউ	PU	bn:00065472n	The 17th letter of the Roman alphabet
d002.s046.t002	বন্ধ	বন্ধ	JJ	bn:00020947n	(computer science) the key on a computer keyboard that is used (in combination with some other key) to type control characters
d002.s046.t003	করো	করো	JJ		
d002.s047.t001	প্রোগ্রাম	প্রোগ্রাম	NC	bn:00021492n	(computer science) a sequence of instructions that a computer can interpret and execute
d002.s047.t002	বন্ধ	বন্ধ	JJ		
d002.s047.t003	করে	করে	VM		
d002.s047.t004	দাও	দাও	NC		
d002.s047.t005	।	।	PU		
d002.s048.t001	কালজেব্রাতে	কালজেব্রাতে	NC		
d002.s048.t002	একটি	একটি	JQ		
d002.s048.t003	নতুন	নতুন	JJ	bn:00107267a	Not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered
d002.s048.t004	দ্বিমাত্রিক	দ্বিমাত্রিক	NC		
d002.s048.t005	গ্রাফ	গ্রাফ	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s048.t006	যোগ	যোগ	NC	bn:00082317v	Make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of
d002.s048.t007	করার	করার	NV		
d002.s048.t008	জন্য	জন্য	PP		
d002.s048.t009	আপনাকে	আপনাকে	PPR		
d002.s048.t010	যা	যা	PRL		
d002.s048.t011	করতে	করতে	VM	bn:00087107v	Carry out or perform an action
d002.s048.t012	হবে	হবে	VM		
d002.s048.t013	তা	তা	PPR		
d002.s048.t014	হল	হল	VM		
d002.s048.t015	দ্বিমাত্রিক	দ্বিমাত্রিক	JJ		
d002.s048.t016	গ্রাফ	গ্রাফ	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s048.t017	ট্যাবে	ট্যাব	AMN	bn:00120018n	In interface design, a Tab is a graphical user interface object that allows multiple documents or panels to be contained within a single window, using tabs as a navigational widget for switching between sets of documents.
d002.s048.t018	যেতে	যেতে	VM	bn:00088912v	Change location; move, travel, or proceed, also metaphorically
d002.s048.t019	হবে	হবে	JJ		
d002.s048.t020	এবং	এবং	CCD		
d002.s048.t021	নতুন	নতুন	JJ	bn:00107267a	Not of long duration; having just (or relatively recently) come into being or been made or acquired or discovered
d002.s048.t022	ফাংশন	ফাংশন	NC		
d002.s048.t023	যোগ	যোগ	PP		
d002.s048.t024	করার	করার	NV		
d002.s048.t025	জন্য	জন্য	PP		
d002.s048.t026	যোগ	যোগ	NC	bn:00082317v	Make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of
d002.s048.t027	ট্যাবে	ট্যাবে	AMN		
d002.s048.t028	ক্লিক	ক্লিক	JJ		
d002.s048.t029	করুন	করুন	VM		
d002.s048.t030	।	।	PU		
d002.s049.t001	তারপর	তারপর	CSB	bn:00114281r	Subsequently or soon afterward (often used as sentence connectors)
d002.s049.t002	আপনার	আপনার	PPR		
d002.s049.t003	ফোকাস	ফোকাস	NP	bn:00007023n	The faculty or power of mental concentration
d002.s049.t004	একটি	একটি	JQ		
d002.s049.t005	ইনপুট	ইনপুট	NP	bn:00046850n	A component of production; something that goes into the production of output
d002.s049.t006	টেক্সট	টেক্সট	NC	bn:00076732n	The words of something written
d002.s049.t007	বক্সে	বক্সে	NC		
d002.s049.t008	যাবে	যাবে	VM	bn:00088912v	Change location; move, travel, or proceed, also metaphorically
d002.s049.t009	যেখানে	যেখানে	ALC		
d002.s049.t010	আপনি	আপনি	PPR		
d002.s049.t011	আপনার	আপনার	PPR		
d002.s049.t012	ফাংশন	ফাংশন	NC	bn:00036821n	(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)
d002.s049.t013	টাইপ	টাইপ	NC	bn:00095295v	Write by means of a keyboard with types
d002.s049.t014	করতে	করতে	NC		
d002.s049.t015	পারেন	পারেন	VM		
d002.s049.t016	।	।	PU		
d002.s050.t001	যদি	যদি	CSB		
d002.s050.t002	আপনি	আপনি	PPR		
d002.s050.t003	একটি	একটি	JQ		
d002.s050.t004	সাধারণ	সাধারণ	JJ	bn:00112217a	Conforming to a type
d002.s050.t005	এফ	এফ	PU	bn:00036821n	(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)
d002.s050.t006	(	(			
d002.s050.t007	এক্স	এক্স	NC		
d002.s050.t008	)	)	NC		
d002.s050.t009	ফাংশন	ফাংশন	NC		
d002.s050.t010	ব্যবহার	ব্যবহার	NC	bn:00082705v	Put into service; make work or employ for a particular purpose or for its inherent or natural purpose
d002.s050.t011	করতে	করতে	VM		
d002.s050.t012	চান	চান	NC	bn:00086682v	Feel or have a desire for; want strongly
d002.s050.t013	তবে	তবে	CSB		
d002.s050.t014	এটি	এটি	PPR		
d002.s050.t015	উল্লেখ	উল্লেখ	NC	bn:00086468v	Decide upon or fix definitely
d002.s050.t016	করার	করার	NV		
d002.s050.t017	প্রয়োজন	প্রয়োজন	NC	bn:00107182a	Absolutely essential
d002.s050.t018	নেই	নেই	VM	bn:00116360r	Negation of a word or group of words
d002.s050.t019	।	।	PU		
d002.s051.t001	যদি	যদি	CSB		
d002.s051.t002	আপনি	আপনি	PPR		
d002.s051.t003	ফাংশনে	ফাংশনে	NC		
d002.s051.t004	প্রবেশ	প্রবেশ	NC	bn:00087679v	Make a record of; set down in permanent form
d002.s051.t005	করে	করে	VM	bn:00087679v	Make a record of; set down in permanent form
d002.s051.t006	থাকেন	থাকেন	VM		
d002.s051.t007	তবে	তবে	PU		
d002.s051.t008	প্রধান	প্রধান	JJ	bn:00099598a	Most important element
d002.s051.t009	উইন্ডোতে	উইন্ডোতে	PU		
d002.s051.t010	গ্রাফ	গ্রাফ	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s051.t011	প্রদর্শন	প্রদর্শন	NC	bn:00087013v	To show, make visible or apparent
d002.s051.t012	করার	করার	NV		
d002.s051.t013	জন্য	জন্য	PP		
d002.s051.t014	``	``	PU		
d002.s051.t015	ওকে	ওকে	PPR	bn:00096817a	Being satisfactory or in satisfactory condition
d002.s051.t016					
d002.s051.t017	বাটনে	বাটনে	NC		
d002.s051.t018	ক্লিক	ক্লিক	JJ		
d002.s051.t019	করুন	করুন	PPR		
d002.s051.t020	।	।	PU		
d002.s052.t001	আপনি	আপনি	PPR		
d002.s052.t002	একই	একই	JQ	bn:00110075a	Same in identity
d002.s052.t003	দৃষ্টিভঙ্গিতে	দৃষ্টিভঙ্গি	NC		
d002.s052.t004	একাধিক	একাধিক	JQ	bn:00110469a	(used with count nouns) of an indefinite number more than 2 or 3 but not many
d002.s052.t005	গ্রাফ	গ্রাফ	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s052.t006	সেট	সেট	PPR	bn:00090224v	Put into a certain place or abstract location
d002.s052.t007	করতে	করতে	NP		
d002.s052.t008	পারেন	পারেন	VM		
d002.s052.t009	।	।	PU		
d002.s053.t001	লিস্ট	লিস্ট	NC	bn:00051508n	A database containing an ordered array of items (names or topics)
d002.s053.t002	মোডে	মোডে	NP		
d002.s053.t003	থাকার	থাকার	AMN		
d002.s053.t004	সময়	সময়	NC		
d002.s053.t005	শুধুমাত্র	শুধুমাত্র	AMN	bn:00114626r	And nothing more
d002.s053.t006	অ্যাড	অ্যাড	NC	bn:00082317v	Make an addition (to); join or combine or unite with others; increase the quality, quantity, size or scope of
d002.s053.t007	বোতাম	বোতাম	NP	bn:03843242n	A specific area or icon in graphical user interface systems that is clicked or pressed in order to select a command or perform an action
d002.s053.t008	ব্যবহার	ব্যবহার	VM		
d002.s053.t009	করা	করা	NP		
d002.s053.t010	হবে	হবে	VM		
d002.s053.t011	।	।	PU		
d002.s054.t001	আপনি	আপনি	PPR		
d002.s054.t002	প্রতিটি	প্রতিটি	JQ		
d002.s054.t003	গ্রাফকে	গ্রাফক	NC	bn:00041412n	A visual representation of the relations between certain quantities plotted with reference to a set of axes
d002.s054.t004	তার	তার	PPR		
d002.s054.t005	নিজস্ব	নিজস্ব	JJ		
d002.s054.t006	রং	রং	NC	bn:00020726n	A visual attribute of things that results from the light they emit or transmit or reflect
d002.s054.t007	নির্ধারণ	নির্ধারণ	NC	bn:00090224v	Put into a certain place or abstract location
d002.s054.t008	করতে	করতে	JQ		
d002.s054.t009	পারেন	পারেন	VM		
d002.s054.t010	।	।	PU		
d003.s002.t001	ফাউন্ডেশন	ফাউন্ডেশন	NC	bn:00036064n	An institution supported by an endowment
d003.s002.t002	সম্প্রতি	সম্প্রতি	NC	bn:00116085r	In the recent past
d003.s002.t003	একটি	একটি	JQ		
d003.s002.t004	সম্মেলন	সম্মেলন	NC	bn:00021721n	A prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda)
d003.s002.t005	আয়োজনের	আয়োজন	NC		
d003.s002.t006	সাথে	সাথে	NC		
d003.s002.t007	জড়িত	জড়িত	JJ	bn:00089893v	Engage as a participant
d003.s002.t008	যা	যা	PRL		
d003.s002.t009	এই	এই	DAB		
d003.s002.t010	কঠিন	কঠিন	JJ	bn:00100676a	Forming or having the nature of a turning point or crisis
d003.s002.t011	চ্যালেঞ্জ	চ্যালেঞ্জ	NP		
d003.s002.t012	মোকাবেলা	মোকাবেলা	NP	bn:00091196v	Cause to be structured or ordered or operating according to some principle or idea
d003.s002.t013	করেছে	করেছে	VM		
d003.s002.t014	।	।	PU		
d003.s003.t001	প্রধান	প্রধান	JJ	bn:00099598a	Most important element
d003.s003.t002	স্বার্থবাদী	স্বার্থ	JJ	bn:00047078n	A reason for wanting something done
d003.s003.t003	দলগুলোর	দল	NC		
d003.s003.t004	১০০	100	RDF		
d003.s003.t005	জনেরও	জন	NC		
d003.s003.t006	বেশি	বেশি	JJ		
d003.s003.t007	অংশগ্রহণকারী	অংশগ্রহণ	NC	bn:00060798n	Someone who takes part in an activity
d003.s003.t008	অংশগ্রহণ	অংশগ্রহণ	NC	bn:00082907v	Be present at (meetings, church services, university), etc.
d003.s003.t009	করে	করে	VM	bn:00082907v	Be present at (meetings, church services, university), etc.
d003.s003.t010	এবং	এবং	NC		
d003.s003.t011	বিভিন্ন	বিভিন্ন	JJ		
d003.s003.t012	বিষয়ে	বিষয়ে	NC	bn:00047688n	An important question that is in dispute and must be settled
d003.s003.t013	বিতর্ক	বিতর্ক	NC	bn:00086341v	Argue with one another
d003.s003.t014	করে	করে	PRL		
d003.s003.t015	,	,	PU		
d003.s003.t016	যেমন	যেমন	PRL	bn:00089660v	Have as a part, be made up out of
d003.s003.t017	সরকারি	সরকারি	NC	bn:00109211a	Not private; open to or concerning the people as a whole
d003.s003.t018	কর্তৃপক্ষ	কর্তৃপক্ষ	NC	bn:00001961n	An administrative unit of government
d003.s003.t019	,	,	NC		
d003.s003.t020	সামাজিক	সামাজিক	JJ	bn:00110842a	Relating to human society and its members
d003.s003.t021	অংশীদার	অংশীদার	NC	bn:00001177n	A person who acts and gets things done
d003.s003.t022	,	,	CCD		
d003.s003.t023	স্বেচ্ছাসেবী	স্বেচ্ছাসেবী	NC	bn:00113672a	Of your own free will or design; done by choice; not forced or compelled
d003.s003.t024	ও	ও	CCD		
d003.s003.t025	কমিউনিটি	কমিউনিটি	NC	bn:00021248n	A group of people living in a particular local area
d003.s003.t026	সংগঠন	সংগঠন	NC	bn:00001423n	The persons (or committees or departments etc.) who make up a body for the purpose of administering something
d003.s003.t027	এবং	এবং	CCD		
d003.s003.t028	সেবা	সেবা	PPR	bn:00070651n	Work done by one person or group that benefits another
d003.s003.t029	ব্যবহারকারীদের	ব্যবহারকারী	NC		
d003.s003.t030	ভূমিকা	ভূমিকা	NC	bn:00036823n	The actions and activities assigned to or required or expected of a person or group
d003.s003.t031	।	।	NC		
d003.s004.t001	সেবা	সেবা	NC		
d003.s004.t002	পরিকল্পনায়	পরিকল্পনা	NC		
d003.s004.t003	ব্যবহারকারীদের	ব্যবহারকারী	NC		
d003.s004.t004	জড়িত	জড়িত	JJ	bn:00089893v	Engage as a participant
d003.s004.t005	করার	করার	NV		
d003.s004.t006	প্রচেষ্টার	প্রচেষ্টা	NC		
d003.s004.t007	বিষয়ে	বিষয়	NC	bn:00016401n	An occurrence of something
d003.s004.t008	তুলনামূলকভাবে	তুলনামূলক	AMN		
d003.s004.t009	অল্প	অল্প			
d003.s004.t010	কিছু	কিছু	JQ	bn:00102920a	A quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number
d003.s004.t011	মামলার	মামলার	NV		
d003.s004.t012	রিপোর্ট	রিপোর্ট	NC	bn:00092825v	Make known to the authorities
d003.s004.t013	করা	করা	NV	bn:00082811v	Establish after a calculation, investigation, experiment, survey, or study
d003.s004.t014	হয়েছিল	হয়েছিল	VM		
d003.s004.t015	,	,	PPR		
d003.s004.t016	তবে	তবে	CSB		
d003.s004.t017	সেবা	সেবা	PPR	bn:00070651n	Work done by one person or group that benefits another
d003.s004.t018	ব্যবস্থায়	ব্যবস্থা	NC		
d003.s004.t019	তাদের	তাদের	PPR		
d003.s004.t020	জড়িত	জড়িত	JJ	bn:00030844n	The act of sharing in the activities of a group
d003.s004.t021	থাকা	থাকা	NV	bn:00030844n	The act of sharing in the activities of a group
d003.s004.t022	আরও	আর	JQ	bn:00116284r	Used to form the comparative of some adjectives and adverbs
d003.s004.t023	সাধারণ	সাধারণ	JJ	bn:00100093a	Commonly encountered
d003.s004.t024	ছিল	ছিল	VM		
d003.s004.t025	।		PU		
d003.s005.t001	জনকল্যাণমূলক	জনকল্যাণ	JJ	bn:00109211a	Not private; open to or concerning the people as a whole
d003.s005.t002	বিভিন্ন	বিভিন্ন	JJ	bn:00101350a	Marked by dissimilarity
d003.s005.t003	ভূমিকা	ভূমিকা	NC	bn:00036823n	The actions and activities assigned to or required or expected of a person or group
d003.s005.t004	পালনেও	পালন	NC	bn:00114246r	In addition
d003.s005.t005	উল্লেখযোগ্য	উল্লেখযোগ্য	JJ	bn:00058145n	A brief written record
d003.s005.t006	অবদান	অবদান	NC	bn:00036823n	The actions and activities assigned to or required or expected of a person or group
d003.s005.t007	রাখা	রাখা	NV		
d003.s005.t008	হয়	হয়	PU		
d003.s005.t009	।	।	PU		
d003.s006.t001	ফাউন্ডেশনটি	ফাউন্ডেশনটি	NC		
d003.s006.t002	ইউরোপীয়	ইউরোপীয়	NP	bn:00102440a	Of or relating to or characteristic of Europe or the people of Europe
d003.s006.t003	কমিশন	কমিশন	NC	bn:00021015n	A special group delegated to consider some matter
d003.s006.t004	,	ইউরোপীয়	NP		
d003.s006.t005	স্প্যানিশ		NC		
d003.s006.t006	সামাজিক	সামাজিক	JJ	bn:00110842a	Relating to human society and its members
d003.s006.t007	বিষয়ক	বিষয়ক	NC	bn:00001739n	Transactions of professional or public interest
d003.s006.t008	মন্ত্রণালয়	মন্ত্রণালয়	NC	bn:00055180n	A government department under the direction of a minister
d003.s006.t009	এবং	এবং	CCD		
d003.s006.t010	গ্যালিসিয়ান	গ্যালিসিয়ান	NC		
d003.s006.t011	আঞ্চলিক	আঞ্চলিক	JJ		
d003.s006.t012	সরকারের	সরকার	NC	bn:00007299n	The organization that is the governing authority of a political unit
d003.s006.t013	সাথে	সাথে	NC		
d003.s006.t014	সামাজিক	সামাজিক	NST		
d003.s006.t015	বর্জনের	বর্জনের	NC		
d003.s006.t016	উপর	উপর	NST		
d003.s006.t017	একটি	একটি	NC		
d003.s006.t018	ইউরোপীয়	ইউরোপীয়	JJ		
d003.s006.t019	সম্মেলন	সম্মেলন	NC	bn:00021721n	A prearranged meeting for consultation or exchange of information or discussion (especially one with a formal agenda)
d003.s006.t020	সংগঠিত	সংগঠিত	JJ		
d003.s006.t021	করে	করে	VM		
d003.s006.t022	:	:	PU		
d003.s006.t023	জনকল্যাণ	জনকল্যাণ	NC	bn:00109211a	Not private; open to or concerning the people as a whole
d003.s006.t024	সেবার	সেবা	ALC	bn:00070651n	Work done by one person or group that benefits another
d003.s006.t025	জন্য	জন্য	PP		
d003.s006.t026	একটি	একটি	JQ		
d003.s006.t027	বড়	বড়	NC	bn:00106332a	Of greater importance or stature or rank
d003.s006.t028	চ্যালেঞ্জ	চ্যালেঞ্জ	NP	bn:00017557n	A demanding or stimulating situation
d003.s006.t029	।	।	PU		
d003.s007.t001	ফাউন্ডেশন	ফাউন্ডেশন	NC	bn:00036064n	An institution supported by an endowment
d003.s007.t002	সম্প্রতি	সম্প্রতি	NC	bn:00116085r	In the recent past
d003.s007.t003	ইপিওসি	ইপিওসি	NP		
d003.s007.t004	প্রকল্পের	প্রকল্প	NC		
d003.s007.t005	অংশ	অংশ	NC	bn:00027912n	One of the portions into which something is regarded as divided and which together constitute a whole
d003.s007.t006	হিসাবে	হিসাব	AMN		
d003.s007.t007	একটি	একটি	JQ		
d003.s007.t008	তুলনামূলক	তুলনামূলক	JJ	bn:00100121a	Relating to or based on or involving comparison
d003.s007.t009	গবেষণা	গবেষণা	NC	bn:00067181n	A written document describing the findings of some individual or group
d003.s007.t010	প্রকাশ	প্রকাশ	NC	bn:00084099v	Prepare and issue for public distribution or sale
d003.s007.t011	করেছে	করেছে	VM	bn:00082720v	Evaluate or estimate the nature, quality, ability, extent, or significance of
d003.s007.t012	যা	যা	PRL		
d003.s007.t013	মুনাফা	মুনাফা	NP	bn:00089511v	Make more humane
d003.s007.t014	বৃদ্ধির	বৃদ্ধি	NC		
d003.s007.t015	সাথে	সাথে	AMN		
d003.s007.t016	সাথে	সাথে	NC		
d003.s007.t017	সরাসরি	সরাসরি	AMN	bn:00101412a	Having no intervening persons, agents, conditions
d003.s007.t018	অংশগ্রহণের	অংশগ্রহণ	NC	bn:00030844n	The act of sharing in the activities of a group
d003.s007.t019	পরিমাণ	পরিমাণ	NC	bn:00032425n	The point or degree to which something extends
d003.s007.t020	নির্ধারণ	নির্ধারণ	NC	bn:00082720v	Evaluate or estimate the nature, quality, ability, extent, or significance of
d003.s007.t021	করে	করে	VM		
d003.s007.t022	।	।	PU		
d003.s008.t001	এই	এই	DAB		
d003.s008.t002	গবেষণাটি	গবেষণা	NC	bn:00074790n	A detailed critical inspection
d003.s008.t003	১৫টি	15	PU		
d003.s008.t004	ইউরোপীয়	ইউরোপীয়	NP		
